Task,T4851,,,,,
0.098,15,-72.8,23.6,0.0075,,
0.106,16,-72.2,23.6,0.0075,,
0.1145,17,-71.6,23.6,0.0075,,
0.123,18,-71,23.6,0.0075,,
0.1315,19,-70.3,23.6,0.0075,,
0.14,20,-69.7,23.6,0.0075,,
0.1485,21,-69.1,23.6,0.0085,,
0.156,22,-68.3,23.6,0.007,,
0.1645,23,-67.6,23.6,0.0075,,
0.173,24,-66.9,23.6,0.0075,,
0.181,25,-66.1,23.6,0.0075,,
0.1895,26,-65.2,23.6,0.0075,,
0.198,27,-64.4,23.6,0.0075,,
0.2055,28,-63.5,23.6,0.007,,
0.214,29,-62.6,23.6,0.0075,,
0.2225,30,-61.6,23.6,0.0075,,
0.231,31,-60.6,23.6,0.0075,,
0.2395,32,-59.5,23.6,0.0075,,
0.248,33,-58.5,23.6,0.0075,,
0.2555,34,-57.6,23.6,0.007,,
0.264,35,-56.5,23.6,0.0075,,
0.272,36,-55.4,23.6,0.0075,,
0.2805,37,-54.3,23.6,0.0075,,
0.289,38,-53.1,23.6,0.0075,,
0.2975,39,-52.2,23.6,0.0085,,
0.305,40,-51.1,23.6,0.007,,
0.3135,41,-50.2,23.6,0.0075,,
0.322,42,-49.2,23.6,0.0075,,
0.3305,43,-48.2,23.6,0.0075,,
0.339,44,-47.3,23.6,0.0075,,
0.347,45,-46.5,23.6,0.008,,
0.355,46,-45.5,23.6,0.0075,,
0.3635,47,-44.6,23.6,0.0075,,
0.3715,48,-43.7,23.6,0.0075,,
0.38,49,-42.8,23.6,0.0075,,
0.3885,50,-42,23.6,0.0075,,
0.397,51,-41.3,23.6,0.0085,,
0.4045,52,-40.5,23.6,0.007,,
0.413,53,-39.8,23.6,0.0075,,
0.4215,54,-38.9,23.6,0.0075,,
0.43,55,-38.2,23.6,0.0075,,
0.4385,56,-37.5,23.6,0.0075,,
0.446,57,-36.8,23.6,0.007,,
0.4545,58,-36.2,23.6,0.0075,,
0.4625,59,-35.5,23.6,0.0075,,
0.471,60,-34.8,23.6,0.0075,,
0.4795,61,-34.1,23.6,0.0075,,
0.488,62,-33.4,23.6,0.007,,
0.4955,63,-32.8,23.6,0.0075,,
0.504,64,-32.2,23.6,0.0075,,
0.5125,65,-31.6,23.6,0.0075,,
0.521,66,-30.9,23.6,0.0075,,
0.5295,67,-30.4,23.6,0.0075,,
0.5375,68,-29.9,23.6,0.0075,,
0.546,69,-29.5,23.6,0.0085,,
0.5535,70,-28.8,23.6,0.007,,
0.562,71,-28.2,23.6,0.0075,,
0.5705,72,-27.6,23.6,0.0075,,
0.579,73,-27.1,23.6,0.0075,,
0.5875,74,-26.5,23.6,0.0075,,
0.596,75,-25.9,23.6,0.0085,,
0.6035,76,-25.4,23.6,0.007,,
0.612,77,-24.7,23.6,0.0075,,
0.6205,78,-24.2,23.6,0.0075,,
0.6285,79,-23.6,23.6,0.0075,,
0.637,80,-23.1,23.6,0.0075,,
0.6455,81,-22.5,23.6,0.0075,,
0.653,82,-22,23.6,0.007,,
0.6615,83,-21.4,23.6,0.0075,,
0.67,84,-20.8,23.6,0.0075,,
0.6785,85,-20.2,23.6,0.0075,,
0.687,86,-19.6,23.6,0.0075,,
0.6955,87,-19.1,23.6,0.0075,,
0.703,88,-18.6,23.6,0.007,,
0.7115,89,-18,23.6,0.0075,,
0.7195,90,-17.5,23.6,0.0075,,
0.728,91,-17,23.6,0.0075,,
0.7365,92,-16.4,23.6,0.0075,,
0.745,93,-15.8,23.6,0.0075,,
0.7525,94,-15.4,23.6,0.007,,
0.761,95,-14.8,23.6,0.0075,,
0.7695,96,-14.3,23.6,0.0075,,
0.778,97,-13.8,23.6,0.0075,,
0.7865,98,-13.3,23.6,0.0075,,
0.7945,99,-12.8,23.6,0.0075,,
0.8025,100,-12.3,23.6,0.008,,
0.8105,101,-11.8,23.6,0.0075,,
0.819,102,-11.3,23.6,0.0075,,
0.8275,103,-10.8,23.6,0.0075,,
0.836,104,-10.2,23.6,0.0075,,
0.8445,105,-9.7,23.6,0.0075,,
0.853,106,-9.1,23.6,0.0085,,
0.8605,107,-8.6,23.6,0.007,,
0.869,108,-8.1,23.6,0.0075,,
0.8775,109,-7.6,23.6,0.0075,,
0.8855,110,-7.1,23.6,0.0075,,
0.894,111,-6.6,23.6,0.0075,,
0.9015,112,-6.1,23.6,0.0075,,
0.91,113,-5.6,23.6,0.0075,,
0.9185,114,-5,23.6,0.0075,,
0.927,115,-4.2,23.6,0.0075,,
0.9355,116,-3.5,23.6,0.0075,,
0.944,117,-2.8,23.6,0.0075,,
0.9515,118,-2.2,23.6,0.007,,
0.96,119,-1.6,23.6,0.0075,,
0.9685,120,-0.9,23.6,0.0075,,
0.977,121,-0.3,23.6,0.0075,,
0.985,122,0.3,23.6,0.0075,,
0.9935,123,0.3,23.6,0.0075,,
1.001,124,0.6,23.6,0.007,,
1.0095,125,1.2,23.6,0.0075,,
1.018,126,1.9,23.6,0.0075,,
1.0265,127,2.8,23.6,0.0075,,
1.035,128,3.9,23.6,0.0075,,
1.0435,129,4.2,23.6,0.0075,,
1.051,130,4.9,23.6,0.007,,
1.0595,131,5.5,23.6,0.0075,,
1.068,132,6.1,23.6,0.0075,,
1.076,133,6.7,23.6,0.0075,,
1.0845,134,7.3,23.6,0.0075,,
1.093,135,7.8,23.6,0.0075,,
1.1005,136,8.6,23.6,0.007,,
1.109,137,9.6,23.6,0.0075,,
1.1175,138,10.4,23.6,0.0075,,
1.126,139,11.3,23.6,0.0075,,
1.1345,140,12.3,23.6,0.0075,,
1.143,141,13.2,23.6,0.0075,,
1.1505,142,13.9,23.6,0.0075,,
1.159,143,14.8,23.6,0.0075,,
1.167,144,15.7,23.6,0.0075,,
1.1755,145,16.7,23.6,0.0075,,
1.184,146,17.6,23.6,0.0075,,
1.1925,147,18.7,23.6,0.0075,,
1.2,148,19.6,23.6,0.0075,,
1.2085,149,20.7,23.6,0.0075,,
1.217,150,21.9,23.6,0.0075,,
1.2255,151,23.2,23.6,0.0075,,
1.234,152,24.6,23.6,0.0075,,
1.242,153,26,23.6,0.0075,,
1.25,154,27.4,23.6,0.008,,
1.258,155,28.9,23.6,0.0075,,
1.2665,156,30.7,23.6,0.0075,,
1.275,157,32.7,23.6,0.0075,,
1.2835,158,34.8,23.6,0.0075,,
1.292,159,37.2,23.6,0.0075,,
1.2995,160,39.6,23.6,0.007,,
1.308,161,42.4,23.6,0.0075,,
1.3165,162,45.6,23.6,0.0075,,
1.325,163,49.1,23.6,0.0075,,
1.3335,164,52.8,23.6,0.0075,,
1.3415,165,57.3,23.6,0.0075,,
1.3495,166,61.8,23.6,0.0075,,
1.3575,167,67.4,23.6,0.0075,,
1.366,168,73.3,23.6,0.0075,,
1.3745,169,79.4,23.6,0.0075,,
1.383,170,86,23.6,0.0075,,
1.3915,171,92.9,23.6,0.0075,,
1.399,172,99.7,23.6,0.007,,
1.4075,173,107.1,23.6,0.0075,,
1.416,174,114.7,23.6,0.0075,,
1.4245,175,122.7,23.6,0.0075,,
1.4325,176,130.6,23.6,0.0075,,
1.441,177,138.6,23.6,0.0075,,
1.449,178,145.2,23.6,0.0075,,
1.457,179,152,23.6,0.0075,,
1.4655,180,158.7,23.6,0.0075,,
1.474,181,164.7,23.6,0.0075,,
1.4825,182,169.8,23.6,0.0075,,
1.491,183,174.5,23.6,0.0075,,
1.4985,184,178.3,23.6,0.007,,
1.507,185,181.9,23.6,0.0075,,
1.5175,186,185,23.6,0.0075,,
1.5175,426,194.2,23.6,0,,
1.518,428,194.3,23.6,0.0005,,
1.5195,429,194.3,23.6,0.0025,,
1.522,430,194.4,23.6,0.004,,
1.526,431,194.5,23.6,0.0055,,
1.5325,432,194.6,23.6,0.0095,,
1.541,433,195,23.6,0.012,,
1.5485,434,195.6,23.6,0.0125,,
1.557,435,196.3,23.6,0.014,,
1.5655,436,197.1,23.6,0.014,,
1.574,437,198,23.6,0.012,,
1.582,438,198.9,23.6,0.0115,,
1.5905,439,199.7,23.6,0.012,,
1.598,440,200.4,23.6,0.0125,,
1.6065,441,201,23.6,0.014,,
1.615,442,201.7,23.6,0.012,,
1.6235,443,202.4,23.6,0.012,,
1.632,444,203.1,23.6,0.012,,
1.6405,445,203.8,23.6,0.014,,
1.648,446,204.6,23.6,0.0125,,
1.6565,447,205.2,23.6,0.014,,
1.665,448,205.7,23.6,0.012,,
1.6735,449,206.3,23.6,0.012,,
1.6815,450,206.9,23.6,0.0115,,
1.6895,451,207.5,23.6,0.0135,,
1.698,452,208.1,23.6,0.014,,
1.706,453,208.7,23.6,0.0135,,
1.7145,454,209.3,23.6,0.012,,
1.723,455,209.9,23.6,0.012,,
1.7315,456,210.5,23.6,0.012,,
1.74,457,211,23.6,0.014,,
1.7475,458,211.5,23.6,0.0125,,
1.756,459,211.9,23.6,0.014,,
1.7645,460,212.4,23.6,0.012,,
1.7725,461,213,23.6,0.0115,,
1.781,462,213.4,23.6,0.012,,
1.7895,463,213.8,23.6,0.014,,
1.797,464,214.3,23.6,0.0125,,
1.8055,465,214.6,23.6,0.014,,
1.814,466,215.1,23.6,0.012,,
1.8225,467,215.6,23.6,0.012,,
1.831,468,216,23.6,0.012,,
1.8395,469,216.3,23.6,0.014,,
1.847,470,216.7,23.6,0.0125,,
1.8555,471,217.2,23.6,0.014,,
1.8635,472,217.5,23.6,0.0135,,
1.872,473,217.9,23.6,0.012,,
1.8805,474,218.2,23.6,0.012,,
1.889,475,218.6,23.6,0.012,,
1.8965,476,218.9,23.6,0.0125,,
1.905,477,219.3,23.6,0.014,,
1.9135,478,219.8,23.6,0.014,,
1.922,479,220.3,23.6,0.012,,
1.93,480,220.5,23.6,0.0115,,
1.9385,481,220.9,23.6,0.012,,
1.947,482,221.2,23.6,0.014,,
1.9545,483,221.5,23.6,0.0125,,
1.963,484,221.9,23.6,0.014,,
1.9715,485,222.2,23.6,0.012,,
1.98,486,222.5,23.6,0.012,,
1.9885,487,222.9,23.6,0.012,,
1.996,488,223.2,23.6,0.0125,,
2.0045,489,223.5,23.6,0.014,,
2.013,490,223.8,23.6,0.014,,
2.0215,491,224.1,23.6,0.012,,
2.0295,492,224.5,23.6,0.0115,,
2.038,493,224.8,23.6,0.012,,
2.0455,494,225,23.6,0.0125,,
2.054,495,225.4,23.6,0.014,,
2.0625,496,225.6,23.7,0.014,,
2.071,497,225.8,23.6,0.012,,
2.0795,498,226,23.6,0.012,,
2.088,499,226.3,23.7,0.012,,
2.096,500,226.5,23.7,0.0135,,
2.104,501,226.8,23.7,0.0135,,
2.1125,502,227.1,23.7,0.014,,
2.1205,503,227.4,23.7,0.0115,,
2.129,504,227.7,23.7,0.012,,
2.1375,505,228,23.7,0.012,,
2.145,506,228.1,23.7,0.0125,,
2.1535,507,228.4,23.7,0.014,,
2.162,508,228.6,23.7,0.014,,
2.1705,509,228.9,23.6,0.012,,
2.179,510,229,23.7,0.012,,
2.1875,511,229.3,23.7,0.012,,
2.195,512,229.5,23.7,0.0125,,
2.2035,513,229.8,23.7,0.014,,
2.212,514,230,23.7,0.014,,
2.22,515,230.3,23.7,0.0115,,
2.2285,516,230.5,23.6,0.012,,
2.237,517,230.7,23.7,0.012,,
2.2445,518,231,23.7,0.0125,,
2.253,519,231.2,23.7,0.014,,
2.2615,520,231.4,23.7,0.014,,
2.27,521,231.7,23.7,0.012,,
2.2785,522,231.9,23.7,0.012,,
2.2865,523,232.3,23.7,0.0115,,
2.2945,524,232.6,23.7,0.0135,,
2.303,525,232.8,23.7,0.014,,
2.311,526,233,23.7,0.0135,,
2.3195,527,233.2,23.7,0.012,,
2.328,528,233.3,23.7,0.012,,
2.3365,529,233.5,23.7,0.012,,
2.344,530,233.8,23.7,0.0125,,
2.3515,531,234,23.7,0.0125,,
2.3585,532,234.2,23.7,0.0115,,
2.366,533,234.4,23.7,0.0105,,
2.37,534,234.6,23.7,0.0055,,
2.3705,535,234.6,23.7,0.0005,,
2.371,536,234.6,23.7,0.001,,
2.3715,537,234.6,23.7,0.001,,
2.3725,538,234.6,23.7,0.0015,,
2.374,539,234.6,23.7,0.002,,
2.376,540,234.6,23.7,0.003,,
2.377,541,234.6,23.7,0.0015,,
2.3785,542,234.7,23.7,0.0025,,
2.3805,543,234.7,23.7,0.0035,,
2.3825,543,235,23.7,0.005,,
Scope 1/1, Sample 23/25 (P20),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-76.4,23.6,NaN,,
0.001,1,-77.2,23.6,0.001,,
0.0025,2,-77.3,23.6,0.0015,,
0.005,3,-77.3,23.6,0.0025,,
0.0085,4,-77.4,23.6,0.003,,
0.015,5,-77.6,23.6,0.006,,
0.023,6,-77.6,23.6,0.0075,,
0.0315,7,-77.7,23.6,0.0075,,
0.04,8,-77.7,23.6,0.0075,,
0.0485,9,-77.5,23.6,0.0075,,
0.056,10,-77.4,23.6,0.007,,
0.0645,11,-77,23.6,0.0075,,
0.073,12,-76.7,23.6,0.0075,,
0.081,13,-76.3,23.6,0.0075,,
0.0895,14,-76,23.6,0.0075,,
0.098,15,-75.6,23.6,0.0075,,
0.1055,16,-75.3,23.6,0.007,,
0.114,17,-74.7,23.6,0.0075,,
0.1225,18,-74.1,23.6,0.0075,,
0.131,19,-73.5,23.6,0.0075,,
0.1395,20,-72.8,23.6,0.0075,,
0.148,21,-72.2,23.6,0.0075,,
0.1555,22,-71.7,23.6,0.007,,
0.164,23,-71,23.6,0.0075,,
0.172,24,-70.2,23.6,0.0075,,
0.1805,25,-69.5,23.6,0.0075,,
0.189,26,-68.5,23.6,0.0075,,
0.1975,27,-67.7,23.6,0.0075,,
0.205,28,-66.9,23.6,0.007,,
0.2135,29,-66,23.6,0.0075,,
0.222,30,-65,23.6,0.0075,,
0.2305,31,-64,23.6,0.0075,,
0.239,32,-62.9,23.6,0.0075,,
0.2475,33,-62.1,23.6,0.0085,,
0.255,34,-61,23.6,0.007,,
0.2635,35,-59.9,23.6,0.0075,,
0.2715,36,-58.8,23.6,0.0075,,
0.28,37,-57.7,23.6,0.0075,,
0.2885,38,-56.6,23.6,0.0075,,
0.297,39,-55.7,23.6,0.0085,,
0.3045,40,-54.6,23.6,0.007,,
0.313,41,-53.5,23.6,0.0075,,
0.3215,42,-52.4,23.6,0.0075,,
0.33,43,-51.4,23.6,0.0075,,
0.3385,44,-50.5,23.6,0.0075,,
0.346,45,-49.5,23.6,0.007,,
0.3545,46,-48.6,23.6,0.0075,,
0.363,47,-47.8,23.6,0.0075,,
0.371,48,-46.9,23.6,0.0075,,
0.3795,49,-46,23.6,0.0075,,
0.388,50,-45.2,23.6,0.0075,,
0.3965,51,-44.5,23.6,0.0075,,
0.404,52,-43.6,23.6,0.007,,
0.4125,53,-42.8,23.6,0.0075,,
0.421,54,-42.1,23.6,0.0075,,
0.4295,55,-41.3,23.6,0.0075,,
0.438,56,-40.6,23.6,0.0075,,
0.446,57,-40.1,23.6,0.008,,
0.454,58,-39.4,23.6,0.0075,,
0.462,59,-38.6,23.6,0.0075,,
0.4705,60,-37.9,23.6,0.0075,,
0.479,61,-37.1,23.6,0.0075,,
0.4875,62,-36.4,23.6,0.0075,,
0.496,63,-36,23.6,0.0085,,
0.5035,64,-35.3,23.6,0.007,,
0.512,65,-34.6,23.6,0.0075,,
0.5205,66,-33.9,23.6,0.0075,,
0.5285,67,-33.3,23.6,0.0075,,
0.537,68,-32.7,23.6,0.0075,,
0.5455,69,-32.1,23.6,0.0075,,
0.553,70,-31.5,23.6,0.007,,
0.5615,71,-30.8,23.6,0.0075,,
0.57,72,-30.1,23.6,0.0075,,
0.5785,73,-29.6,23.6,0.0075,,
0.587,74,-28.9,23.6,0.0075,,
0.5955,75,-28.3,23.6,0.0075,,
0.603,76,-27.7,23.6,0.007,,
0.6115,77,-27.2,23.6,0.0075,,
0.62,78,-26.6,23.6,0.0075,,
0.628,79,-26.1,23.6,0.0075,,
0.6365,80,-25.5,23.6,0.0075,,
0.645,81,-25.1,23.6,0.0075,,
0.6525,82,-24.7,23.6,0.007,,
0.661,83,-24.1,23.6,0.0075,,
0.6695,84,-23.5,23.6,0.0075,,
0.678,85,-23,23.6,0.0075,,
0.6865,86,-22.4,23.6,0.0075,,
0.6945,87,-21.8,23.6,0.0075,,
0.7025,88,-21.3,23.6,0.0075,,
0.711,89,-20.8,23.6,0.0075,,
0.719,90,-20.2,23.6,0.0075,,
0.7275,91,-19.6,23.6,0.0075,,
0.736,92,-19.1,23.6,0.0075,,
0.7445,93,-18.5,23.6,0.0075,,
0.752,94,-18,23.6,0.007,,
0.7605,95,-17.3,23.6,0.0075,,
0.769,96,-16.8,23.6,0.0075,,
0.7775,97,-16.3,23.6,0.0075,,
0.786,98,-15.7,23.6,0.0075,,
0.794,99,-15.1,23.6,0.0075,,
0.802,100,-14.6,23.6,0.0075,,
0.81,101,-14.1,23.6,0.0075,,
0.8185,102,-13.6,23.6,0.0075,,
0.827,103,-13,23.6,0.0075,,
0.8355,104,-12.4,23.6,0.0075,,
0.844,105,-11.8,23.6,0.0075,,
0.8515,106,-11.3,23.6,0.007,,
0.86,107,-10.9,23.6,0.0075,,
0.8685,108,-10.4,23.6,0.0075,,
0.8765,109,-9.9,23.6,0.0075,,
0.885,110,-9.4,23.6,0.0075,,
0.8935,111,-8.8,23.6,0.0075,,
0.902,112,-8.3,23.6,0.0085,,
0.9095,113,-7.8,23.6,0.007,,
0.918,114,-7.3,23.6,0.0075,,
0.9265,115,-6.7,23.6,0.0075,,
0.935,116,-6.2,23.6,0.0075,,
0.9435,117,-5.5,23.6,0.0075,,
0.952,118,-5.1,23.6,0.0075,,
0.9595,119,-4.2,23.6,0.007,,
0.968,120,-3.5,23.6,0.0075,,
0.976,121,-2.9,23.6,0.0075,,
0.9845,122,-2.2,23.6,0.0075,,
0.993,123,-1.5,23.6,0.0075,,
1.0005,124,-0.8,23.6,0.007,,
1.009,125,-0.1,23.6,0.0075,,
1.0175,126,0.5,23.6,0.0075,,
1.026,127,0.8,23.6,0.0075,,
1.0345,128,0.9,23.6,0.0075,,
1.043,129,1.5,23.6,0.0075,,
1.0505,130,2.3,23.6,0.007,,
1.059,131,3.9,23.6,0.0075,,
1.067,132,4,23.6,0.0075,,
1.0755,133,4.7,23.6,0.0075,,
1.084,134,5.2,23.6,0.0075,,
1.0925,135,5.8,23.6,0.0075,,
1.101,136,6.3,23.6,0.0085,,
1.1085,137,7,23.6,0.007,,
1.117,138,7.6,23.6,0.0075,,
1.1255,139,8.5,23.6,0.0075,,
1.134,140,9.4,23.6,0.0075,,
1.142,141,10.3,23.6,0.0075,,
1.1505,142,11.2,23.6,0.0085,,
1.158,143,12.3,23.6,0.007,,
1.1665,144,13.3,23.6,0.0075,,
1.175,145,14.4,23.6,0.0075,,
1.1835,146,15.4,23.6,0.0075,,
1.192,147,16.6,23.6,0.0075,,
1.2005,148,17.7,23.6,0.0085,,
1.208,149,18.8,23.6,0.007,,
1.2165,150,20.1,23.6,0.0075,,
1.225,151,21.5,23.6,0.0075,,
1.233,152,23.1,23.6,0.0075,,
1.2415,153,24.7,23.6,0.0075,,
1.25,154,26.3,23.6,0.0075,,
1.2575,155,27.9,23.6,0.007,,
1.266,156,30.1,23.6,0.0075,,
1.2745,157,32.4,23.6,0.0075,,
1.283,158,34.9,23.6,0.0075,,
1.2915,159,37.4,23.6,0.0075,,
1.3,160,40.5,23.6,0.0075,,
1.3075,161,43.5,23.6,0.007,,
1.316,162,47.3,23.6,0.0075,,
1.324,163,51.5,23.6,0.0075,,
1.3325,164,56.5,23.6,0.0075,,
1.341,165,61.6,23.6,0.0075,,
1.3495,166,66.5,23.6,0.0085,,
1.357,167,72.5,23.6,0.007,,
1.3655,168,78.9,23.6,0.0075,,
1.374,169,85.8,23.6,0.0075,,
1.3825,170,93.2,23.6,0.0075,,
1.391,171,100.8,23.6,0.0075,,
1.399,172,108.8,23.6,0.0075,,
1.407,173,116.1,23.6,0.0075,,
1.415,174,124.2,23.6,0.0075,,
1.4235,175,132.5,23.6,0.0075,,
1.432,176,140,23.6,0.0075,,
1.4405,177,147.3,23.6,0.0075,,
1.449,178,154.3,23.6,0.0075,,
1.4565,179,160.4,23.6,0.007,,
1.465,180,166.4,23.6,0.0075,,
1.4735,181,171.7,23.6,0.0075,,
1.482,182,176.3,23.6,0.0075,,
1.49,183,180.3,23.6,0.0075,,
1.4985,184,183.8,23.6,0.0075,,
1.505,185,185.2,23.6,0.0065,,
1.505,425,194.5,23.7,0,,
1.5055,426,194.4,23.7,0.0005,,
1.507,427,194.3,23.7,0.0015,,
1.5095,428,194.3,23.7,0.0025,,
1.5135,429,194.4,23.7,0.0035,,
1.52,430,194.6,23.7,0.0055,,
1.5285,431,195,23.7,0.007,,
1.537,432,195.7,23.7,0.0075,,
1.5445,433,196.4,23.7,0.007,,
1.553,434,197.2,23.7,0.0075,,
1.561,435,198,23.7,0.0065,,
1.5695,436,198.9,23.7,0.007,,
1.578,437,199.6,23.7,0.007,,
1.5865,438,200.3,23.7,0.0075,,
1.594,439,201.1,23.7,0.007,,
1.6025,440,201.8,23.7,0.0075,,
1.611,441,202.4,23.7,0.007,,
1.6195,442,203,23.7,0.007,,
1.628,443,203.7,23.7,0.007,,
1.636,444,204.4,23.7,0.0065,,
1.644,445,204.9,23.7,0.0075,,
1.652,446,205.7,23.7,0.0075,,
1.6605,447,206.3,23.7,0.0075,,
1.669,448,206.9,23.7,0.007,,
1.6775,449,207.4,23.7,0.007,,
1.686,450,208,23.7,0.007,,
1.6935,451,208.5,23.7,0.007,,
1.702,452,209,23.7,0.0075,,
1.7105,453,209.7,23.7,0.0075,,
1.719,454,210.2,23.7,0.007,,
1.727,455,210.8,23.7,0.0065,,
1.7355,456,211.3,23.7,0.007,,
1.743,457,211.8,23.7,0.007,,
1.7515,458,212.1,23.7,0.0075,,
1.76,459,212.7,23.7,0.0075,,
1.7685,460,213.1,23.7,0.007,,
1.777,461,213.5,23.7,0.007,,
1.7855,462,214,23.7,0.007,,
1.793,463,214.2,23.7,0.007,,
1.8015,464,214.6,23.7,0.0075,,
1.8095,465,215,23.7,0.0075,,
1.818,466,215.5,23.7,0.007,,
1.8265,467,215.9,23.7,0.007,,
1.835,468,216.3,23.7,0.007,,
1.8425,469,216.7,23.7,0.007,,
1.851,470,217.1,23.7,0.0075,,
1.8595,471,217.5,23.7,0.0075,,
1.868,472,217.9,23.7,0.007,,
1.8765,473,218.2,23.7,0.007,,
1.885,474,218.5,23.7,0.007,,
1.8925,475,218.9,23.7,0.007,,
1.901,476,219.2,23.7,0.0075,,
1.9095,477,219.7,23.7,0.0075,,
1.9175,478,220,23.7,0.0065,,
1.926,479,220.3,23.7,0.007,,
1.9345,480,220.6,23.7,0.007,,
1.942,481,221,23.7,0.007,,
1.9505,482,221.4,23.7,0.0075,,
1.959,483,221.7,23.7,0.0075,,
1.9675,484,222,23.7,0.007,,
1.976,485,222.3,23.7,0.007,,
1.984,486,222.6,23.7,0.0065,,
1.992,487,222.9,23.7,0.0075,,
2.0005,488,223.3,23.7,0.0075,,
2.0085,489,223.5,23.7,0.0075,,
2.017,490,223.8,23.7,0.007,,
2.0255,491,224.1,23.7,0.007,,
2.034,492,224.4,23.7,0.007,,
2.0415,493,224.7,23.7,0.007,,
2.05,494,225,23.7,0.0075,,
2.0585,495,225.3,23.7,0.0075,,
2.067,496,225.7,23.7,0.007,,
2.0755,497,225.9,23.7,0.007,,
2.0835,498,226.3,23.7,0.0065,,
2.0915,499,226.6,23.7,0.0075,,
2.0995,500,226.7,23.7,0.0075,,
2.108,501,227.1,23.7,0.0075,,
2.1165,502,227.4,23.7,0.007,,
2.125,503,227.6,23.7,0.007,,
2.1335,504,227.9,23.7,0.007,,
2.141,505,228.1,23.7,0.007,,
2.1495,506,228.4,23.7,0.0075,,
2.158,507,228.7,23.7,0.0075,,
2.1665,508,228.9,23.7,0.007,,
2.1745,509,229.1,23.7,0.0065,,
2.183,510,229.3,23.7,0.007,,
2.1905,511,229.6,23.7,0.007,,
2.199,512,229.8,23.7,0.0075,,
2.2075,513,230.1,23.7,0.0075,,
2.216,514,230.3,23.7,0.007,,
2.2245,515,230.5,23.7,0.007,,
2.233,516,230.7,23.7,0.007,,
2.2405,517,230.9,23.7,0.007,,
2.249,518,231.1,23.7,0.0075,,
2.2575,519,231.4,23.7,0.0075,,
2.266,520,231.7,23.7,0.007,,
2.274,521,231.8,23.7,0.0065,,
2.2825,522,232.1,23.7,0.007,,
2.29,523,232.3,23.7,0.007,,
2.2985,524,232.5,23.7,0.0075,,
2.307,525,232.8,23.7,0.0075,,
2.3155,526,233,23.7,0.007,,
2.324,527,233.2,23.7,0.007,,
2.3325,528,233.4,23.7,0.007,,
2.34,529,233.6,23.7,0.007,,
2.3485,530,233.7,23.7,0.0075,,
2.3565,531,233.9,23.7,0.0075,,
2.3645,532,234.2,23.7,0.0065,,
2.372,533,234.4,23.7,0.006,,
2.376,534,234.5,23.7,0.0035,,
2.376,535,234.7,23.7,0,,
2.3765,536,234.7,23.7,0.0005,,
2.3775,537,234.7,23.7,0.001,,
2.379,538,234.7,23.7,0.001,,
2.3815,539,234.7,23.7,0.002,,
2.3845,540,234.8,23.7,0.0025,,
2.388,541,234.9,23.7,0.003,,
2.3915,542,235,23.7,0.003,,
Scope 1/1, Sample 24/25 (P21),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-61.5,23.6,NaN,,
0.001,1,-62.7,23.6,0.001,,
0.0025,2,-63,23.6,0.0015,,
0.005,3,-63.2,23.6,0.0025,,
0.009,4,-63.5,23.6,0.0035,,
0.0155,5,-63.7,23.6,0.006,,
0.0235,6,-63.9,23.6,0.0075,,
0.032,7,-64,23.6,0.0075,,
0.0405,8,-64.1,23.6,0.0075,,
0.048,9,-64,23.6,0.007,,
0.0565,10,-63.9,23.6,0.0075,,
0.065,11,-63.7,23.6,0.0075,,
0.0735,12,-63.6,23.6,0.0075,,
0.082,13,-63.3,23.6,0.0075,,
0.09,14,-62.8,23.6,0.0075,,
0.098,15,-62.4,23.6,0.008,,
0.106,16,-61.9,23.6,0.0075,,
0.1145,17,-61.4,23.6,0.0075,,
0.123,18,-60.9,23.6,0.0075,,
0.1315,19,-60.3,23.6,0.0075,,
0.14,20,-59.7,23.6,0.0075,,
0.1475,21,-59.1,23.6,0.0075,,
0.156,22,-58.4,23.6,0.0075,,
0.1645,23,-57.7,23.6,0.0075,,
0.173,24,-56.9,23.6,0.0075,,
0.1815,25,-56.1,23.6,0.0075,,
0.1895,26,-55.4,23.6,0.0075,,
0.1975,27,-54.6,23.6,0.0075,,
0.2055,28,-53.8,23.6,0.0075,,
0.214,29,-52.8,23.6,0.0075,,
0.2225,30,-51.9,23.6,0.0075,,
0.231,31,-50.9,23.6,0.0075,,
0.2395,32,-49.8,23.6,0.0075,,
0.247,33,-49,23.6,0.0075,,
0.2555,34,-48,23.6,0.0075,,
0.264,35,-47.2,23.6,0.0075,,
0.272,36,-46.2,23.6,0.0075,,
0.2805,37,-45.4,23.6,0.0075,,
0.289,38,-44.5,23.6,0.0075,,
0.2965,39,-43.8,23.6,0.0075,,
0.305,40,-42.9,23.6,0.0075,,
0.3135,41,-42.1,23.6,0.0075,,
0.322,42,-41.2,23.6,0.0075,,
0.3305,43,-40.5,23.6,0.0075,,
0.339,44,-39.8,23.6,0.0075,,
0.3465,45,-39.1,23.6,0.0075,,
0.355,46,-38.4,23.6,0.0075,,
0.3635,47,-37.6,23.6,0.0075,,
0.3715,48,-36.9,23.6,0.0075,,
0.38,49,-36.3,23.6,0.0075,,
0.3885,50,-35.6,23.6,0.0075,,
0.396,51,-35,23.6,0.0075,,
