Task,T3931,,,,,
1.3665,168,61.2,23.8,0.0075,,
1.374,169,64.4,23.8,0.007,,
1.3825,170,68.3,23.8,0.0075,,
1.391,171,72.7,23.8,0.0075,,
1.3995,172,77.6,23.8,0.0075,,
1.408,173,82.8,23.8,0.0075,,
1.4165,174,88.7,23.8,0.0075,,
1.424,175,94.4,23.8,0.007,,
1.4325,176,100.7,23.8,0.0075,,
1.4405,177,107.7,23.8,0.0075,,
1.449,178,114.6,23.8,0.0075,,
1.4575,179,121.7,23.8,0.0075,,
1.466,180,129.6,23.8,0.0075,,
1.4735,181,136,23.8,0.007,,
1.482,182,142.9,23.8,0.0075,,
1.4905,183,149.6,23.8,0.0075,,
1.499,184,155.9,23.8,0.0075,,
1.5075,185,162.1,23.8,0.0075,,
1.5155,186,167.7,23.8,0.0075,,
1.5235,187,172.3,23.8,0.0075,,
1.532,188,176.7,23.8,0.0075,,
1.54,189,180.4,23.8,0.0075,,
1.5485,190,183.4,23.8,0.0075,,
1.5565,191,185.1,23.8,0.0075,,
1.5565,431,192.5,23.8,0,,
1.557,432,192.5,23.8,0.0005,,
1.5585,433,192.5,23.9,0.001,,
1.561,434,192.6,23.8,0.002,,
1.565,435,192.6,23.9,0.003,,
1.571,436,192.7,23.9,0.0045,,
1.5795,437,193.1,23.8,0.0065,,
1.587,438,193.7,23.9,0.006,,
1.5955,439,194.6,23.9,0.007,,
1.604,440,195.4,23.9,0.007,,
1.6125,441,196.3,23.9,0.0065,,
1.6205,442,197.2,23.9,0.006,,
1.629,443,198,23.9,0.0065,,
1.6365,444,198.8,23.9,0.006,,
1.645,445,199.6,23.9,0.007,,
1.6535,446,200.4,23.9,0.007,,
1.662,447,201.1,23.9,0.0065,,
1.6705,448,201.9,23.9,0.0065,,
1.679,449,202.5,23.9,0.0065,,
1.687,450,203.2,23.9,0.0065,,
1.695,451,203.9,23.9,0.0065,,
1.703,452,204.5,23.9,0.0065,,
1.7115,453,205.2,23.9,0.0065,,
1.72,454,205.8,23.9,0.0065,,
1.7285,455,206.4,23.9,0.0065,,
1.737,456,207,23.9,0.007,,
1.7445,457,207.6,23.9,0.006,,
1.753,458,208.1,23.9,0.007,,
1.7615,459,208.7,23.9,0.0065,,
1.77,460,209.2,23.9,0.0065,,
1.778,461,209.8,23.9,0.006,,
1.7865,462,210.3,23.9,0.0065,,
1.794,463,210.9,23.9,0.006,,
1.8025,464,211.4,23.9,0.007,,
1.811,465,212,23.9,0.007,,
1.8195,466,212.4,23.9,0.0065,,
1.828,467,212.9,23.9,0.0065,,
1.8365,468,213.4,23.9,0.0065,,
1.844,469,213.8,23.9,0.006,,
1.8525,470,214.2,23.9,0.007,,
1.861,471,214.7,23.9,0.007,,
1.869,472,215.1,23.9,0.006,,
1.8775,473,215.6,23.9,0.0065,,
1.886,474,216,23.9,0.0065,,
1.8935,475,216.4,23.9,0.006,,
1.902,476,216.8,23.9,0.007,,
1.9105,477,217.2,23.9,0.007,,
1.919,478,217.5,23.9,0.0065,,
1.9275,479,218,23.9,0.0065,,
1.936,480,218.3,23.9,0.0065,,
1.9435,481,218.6,23.9,0.006,,
1.952,482,219,23.9,0.007,,
1.96,483,219.3,23.9,0.0065,,
1.9685,484,219.8,23.9,0.0065,,
1.977,485,220.2,23.9,0.0065,,
1.9855,486,220.5,23.9,0.0065,,
1.993,487,220.8,23.9,0.006,,
2.0015,488,221.2,23.9,0.007,,
2.01,489,221.6,23.9,0.007,,
2.0185,490,221.9,23.9,0.0065,,
2.027,491,222.2,23.9,0.0065,,
2.035,492,222.6,23.9,0.006,,
2.043,493,222.8,23.9,0.0065,,
2.0515,494,223.2,23.9,0.007,,
2.0595,495,223.5,23.9,0.0065,,
2.068,496,223.7,23.9,0.0065,,
2.0765,497,224,23.9,0.0065,,
2.085,498,224.4,23.9,0.0065,,
2.0925,499,224.6,23.9,0.006,,
2.101,500,224.9,23.9,0.007,,
2.1095,501,225.2,23.9,0.007,,
2.118,502,225.5,23.9,0.0065,,
2.126,503,225.8,23.9,0.006,,
2.1345,504,226.1,23.9,0.0065,,
2.142,505,226.3,23.9,0.006,,
2.1505,506,226.6,23.9,0.007,,
2.159,507,226.9,23.9,0.007,,
2.1675,508,227.1,23.9,0.0065,,
2.176,509,227.4,23.9,0.0065,,
2.1845,510,227.7,23.9,0.0065,,
2.192,511,228,23.9,0.006,,
2.2005,512,228.2,23.9,0.007,,
2.209,513,228.4,23.9,0.007,,
2.217,514,228.6,23.9,0.006,,
2.2255,515,228.9,23.9,0.0065,,
2.234,516,229.1,23.9,0.0065,,
2.2425,517,229.3,23.9,0.007,,
2.25,518,229.6,23.9,0.006,,
2.2585,519,229.8,23.9,0.007,,
2.267,520,230,23.9,0.0065,,
2.2755,521,230.3,23.9,0.0065,,
2.284,522,230.5,23.9,0.0065,,
2.292,523,230.8,23.9,0.0065,,
2.3,524,231,23.9,0.0065,,
2.308,525,231.2,23.9,0.0065,,
2.3165,526,231.4,23.9,0.0065,,
2.325,527,231.7,23.9,0.0065,,
2.3335,528,231.9,23.9,0.0065,,
2.342,529,232.1,23.9,0.007,,
2.3495,530,232.3,23.9,0.006,,
2.358,531,232.5,23.9,0.007,,
2.3665,532,232.7,23.9,0.0065,,
2.375,533,233,23.9,0.0065,,
2.383,534,233.2,23.9,0.006,,
2.3915,535,233.5,23.9,0.0065,,
2.399,536,233.7,23.9,0.006,,
2.4075,537,233.9,23.9,0.007,,
2.416,538,234.1,23.9,0.0065,,
2.4245,539,234.2,23.9,0.0065,,
2.4325,540,234.4,23.9,0.006,,
2.4325,541,234.7,23.9,0,,
2.4365,542,234.8,23.9,0.0035,,
2.437,543,234.8,23.9,0.0005,,
2.438,544,234.8,23.9,0.001,,
2.44,545,234.8,23.9,0.0015,,
2.4435,546,234.9,23.9,0.0025,,
2.447,547,235,23.9,0.003,,
Scope 1/1, Sample 14/19 (TNK-13),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-37.6,23.8,NaN,,
0.0005,1,-39.5,23.8,0.0005,,
0.0025,2,-39.8,23.8,0.002,,
0.005,3,-40.3,23.8,0.0025,,
0.009,4,-40.8,23.8,0.0035,,
0.015,5,-41.2,23.8,0.0055,,
0.0235,6,-41.5,23.8,0.0085,,
0.0315,7,-41.8,23.8,0.0075,,
0.0395,8,-42.1,23.8,0.008,,
0.048,9,-42.2,23.8,0.0075,,
0.0565,10,-42.3,23.8,0.0075,,
0.065,11,-42.3,23.8,0.0075,,
0.0735,12,-42.3,23.8,0.0075,,
0.081,13,-42.1,23.8,0.0075,,
0.0895,14,-42,23.8,0.0085,,
0.098,15,-41.8,23.8,0.0075,,
0.106,16,-41.4,23.8,0.0075,,
0.1145,17,-41,23.8,0.0075,,
0.123,18,-40.5,23.8,0.0075,,
0.1305,19,-40.1,23.8,0.0075,,
0.139,20,-39.6,23.8,0.0085,,
0.1475,21,-39.1,23.8,0.0075,,
0.156,22,-38.5,23.8,0.0075,,
0.1645,23,-37.8,23.8,0.0075,,
0.173,24,-37.2,23.8,0.0075,,
0.1805,25,-36.6,23.8,0.0075,,
0.189,26,-36,23.8,0.0085,,
0.1975,27,-35.3,23.8,0.0075,,
0.2055,28,-34.7,23.8,0.0075,,
0.214,29,-34,23.8,0.0075,,
0.2225,30,-33.3,23.8,0.0075,,
0.23,31,-32.7,23.8,0.0075,,
0.2385,32,-32.1,23.8,0.0085,,
0.247,33,-31.4,23.8,0.0085,,
0.2555,34,-30.9,23.8,0.0075,,
0.264,35,-30.3,23.8,0.0075,,
0.272,36,-29.7,23.8,0.0075,,
0.28,37,-29.2,23.8,0.008,,
0.2885,38,-28.6,23.8,0.0085,,
0.2965,39,-28,23.8,0.008,,
0.305,40,-27.4,23.8,0.0075,,
0.3135,41,-26.9,23.8,0.0075,,
0.322,42,-26.4,23.8,0.0075,,
0.3295,43,-25.8,23.8,0.0075,,
0.338,44,-25.3,23.8,0.0085,,
0.3465,45,-24.7,23.8,0.0085,,
0.355,46,-24.2,23.8,0.0075,,
0.363,47,-23.7,23.8,0.0075,,
0.3715,48,-23.2,23.8,0.0075,,
0.38,49,-22.7,23.8,0.0085,,
0.3875,50,-22.2,23.8,0.0075,,
0.396,51,-21.6,23.8,0.0085,,
0.4045,52,-21.1,23.8,0.0075,,
0.413,53,-20.5,23.8,0.0075,,
0.4215,54,-20,23.8,0.0075,,
0.429,55,-19.6,23.8,0.0075,,
0.4375,56,-19,23.8,0.0085,,
0.446,57,-18.5,23.8,0.0085,,
0.4545,58,-18,23.8,0.0075,,
0.4625,59,-17.5,23.8,0.0075,,
0.471,60,-17,23.8,0.0075,,
0.4785,61,-16.6,23.8,0.0075,,
0.487,62,-16.1,23.8,0.0085,,
0.4955,63,-15.6,23.8,0.0085,,
0.504,64,-15,23.8,0.0075,,
0.5125,65,-14.5,23.8,0.0075,,
0.521,66,-14.1,23.8,0.0075,,
0.5285,67,-13.6,23.8,0.0075,,
0.537,68,-13.1,23.8,0.0085,,
0.5455,69,-12.6,23.8,0.0075,,
0.554,70,-12.2,23.8,0.0075,,
0.562,71,-11.7,23.8,0.0075,,
0.5705,72,-11.1,23.8,0.0075,,
0.578,73,-10.6,23.8,0.0075,,
0.5865,74,-10.1,23.8,0.0085,,
0.595,75,-9.6,23.8,0.0085,,
0.6035,76,-9.2,23.8,0.0075,,
0.612,77,-8.7,23.8,0.0075,,
0.6205,78,-8.2,23.8,0.0075,,
0.628,79,-7.8,23.8,0.0075,,
0.6365,80,-7.3,23.8,0.0085,,
0.6445,81,-7,23.8,0.008,,
0.653,82,-6.5,23.8,0.0075,,
0.6615,83,-6.1,23.8,0.0075,,
0.67,84,-5.6,23.8,0.0075,,
0.6785,85,-5.2,23.8,0.0085,,
0.686,86,-4.7,23.8,0.0075,,
0.6945,87,-4.1,23.8,0.0085,,
0.703,88,-3.6,23.8,0.0075,,
0.711,89,-3,23.8,0.0075,,
0.7195,90,-2.4,23.8,0.0075,,
0.728,91,-1.9,23.8,0.0075,,
0.7355,92,-1.3,23.8,0.0075,,
0.744,93,-0.8,23.8,0.0085,,
0.7525,94,-0.2,23.8,0.0075,,
0.761,95,0.3,23.8,0.0075,,
0.7695,96,0.6,23.8,0.0075,,
0.778,97,0.5,23.8,0.0075,,
0.7855,98,0.9,23.8,0.0075,,
0.794,99,1.5,23.8,0.0085,,
0.802,100,2.1,23.8,0.008,,
0.8105,101,2.9,23.8,0.0075,,
0.819,102,3.8,23.8,0.0075,,
0.8275,103,3.6,23.8,0.0075,,
0.835,104,4.2,23.8,0.0075,,
0.8435,105,4.7,23.8,0.0085,,
0.852,106,5.1,23.8,0.0085,,
0.8605,107,5.5,23.8,0.0075,,
0.869,108,5.9,23.8,0.0075,,
0.877,109,6.3,23.8,0.0075,,
0.885,110,6.7,23.8,0.008,,
0.893,111,7.2,23.8,0.008,,
0.9015,112,7.6,23.8,0.0085,,
0.91,113,8.2,23.8,0.0075,,
0.9185,114,8.7,23.8,0.0075,,
0.927,115,9.4,23.8,0.0075,,
0.9355,116,10,23.8,0.0085,,
0.943,117,10.7,23.8,0.0075,,
0.9515,118,11.3,23.8,0.0085,,
0.96,119,11.9,23.8,0.0075,,
0.968,120,12.5,23.8,0.0075,,
0.9765,121,13.1,23.8,0.0075,,
0.984,122,13.6,23.8,0.0075,,
0.9925,123,14.2,23.8,0.0085,,
1.001,124,14.8,23.8,0.0085,,
1.0095,125,15.4,23.8,0.0075,,
1.018,126,16,23.8,0.0075,,
1.0265,127,16.7,23.8,0.0075,,
1.034,128,17.2,23.8,0.0075,,
1.0425,129,17.8,23.8,0.0085,,
1.051,130,18.4,23.8,0.0085,,
1.0595,131,19.1,23.8,0.0075,,
1.0675,132,19.7,23.8,0.0075,,
1.076,133,20.4,23.8,0.0075,,
1.0845,134,21,23.8,0.0085,,
1.092,135,21.8,23.8,0.0075,,
1.1005,136,22.4,23.8,0.0085,,
1.109,137,23.1,23.8,0.0075,,
1.1175,138,23.9,23.8,0.0075,,
1.126,139,24.6,23.8,0.0075,,
1.1335,140,25.3,23.8,0.0075,,
1.142,141,26.1,23.8,0.0085,,
1.15,142,26.8,23.8,0.008,,
1.1585,143,27.6,23.8,0.0075,,
1.167,144,28.4,23.8,0.0075,,
1.1755,145,29.2,23.8,0.0075,,
1.184,146,30,23.8,0.0085,,
1.1915,147,30.9,23.8,0.0075,,
1.2,148,31.8,23.8,0.0085,,
1.2085,149,32.8,23.8,0.0075,,
1.217,150,33.8,23.8,0.0075,,
1.225,151,34.8,23.8,0.0075,,
1.2335,152,35.7,23.8,0.0085,,
1.241,153,36.8,23.8,0.0075,,
1.2495,154,38.1,23.8,0.0085,,
1.258,155,39.4,23.8,0.0075,,
1.2665,156,40.7,23.8,0.0075,,
1.275,157,42.1,23.8,0.0075,,
1.2835,158,43.4,23.8,0.0085,,
1.291,159,44.9,23.8,0.0075,,
1.2995,160,46.5,23.8,0.0085,,
1.308,161,48.4,23.8,0.0075,,
1.316,162,50.3,23.8,0.0075,,
1.3245,163,52.5,23.8,0.0075,,
1.333,164,54.8,23.8,0.0075,,
1.3405,165,57.3,23.8,0.0075,,
1.349,166,60,23.8,0.0085,,
1.3575,167,63.2,23.8,0.0075,,
1.366,168,67,23.8,0.0075,,
1.3745,169,71.2,23.8,0.0075,,
1.383,170,75.7,23.8,0.0075,,
1.3905,171,80.2,23.8,0.0075,,
1.399,172,85.4,23.8,0.0085,,
1.407,173,91.2,23.8,0.008,,
1.4155,174,97.5,23.8,0.0075,,
1.424,175,104.2,23.8,0.0075,,
1.4325,176,110.8,23.8,0.0075,,
1.44,177,117.1,23.8,0.0075,,
1.4485,178,124.8,23.8,0.0085,,
1.457,179,132.4,23.8,0.0085,,
1.4655,180,139.8,23.8,0.0075,,
1.474,181,146.9,23.8,0.0075,,
1.482,182,153.7,23.8,0.0075,,
1.49,183,159.4,23.8,0.008,,
1.4985,184,164.9,23.8,0.0085,,
1.5065,185,170.2,23.8,0.0075,,
1.515,186,174.9,23.8,0.0075,,
1.5235,187,178.9,23.8,0.0075,,
1.532,188,182.2,23.8,0.0075,,
1.5395,189,184.6,23.8,0.0075,,
1.543,189,185.1,23.8,0.0085,,
1.543,430,192.9,23.9,0,,
1.5435,430,192.9,23.9,0.001,,
1.545,432,192.9,23.9,0.001,,
1.5475,432,192.9,23.9,0.005,,
1.5515,434,192.9,23.9,0.0025,,
1.558,435,193.1,23.9,0.011,,
1.5665,436,193.4,23.9,0.014,,
1.574,436,194,23.9,0.015,,
1.5825,438,194.8,23.9,0.0055,,
1.591,438,195.6,23.9,0.017,,
1.599,440,196.5,23.9,0.005,,
1.6075,441,197.4,23.9,0.014,,
1.616,442,198.4,23.9,0.014,,
1.6245,442,199.2,23.9,0.017,,
1.632,444,199.9,23.9,0.005,,
1.6405,444,200.7,23.9,0.017,,
1.649,446,201.4,23.9,0.0055,,
1.6575,447,202.1,23.9,0.014,,
1.666,448,202.8,23.9,0.014,,
1.6735,448,203.5,23.9,0.015,,
1.682,450,204.2,23.9,0.0055,,
1.69,450,204.9,23.9,0.016,,
1.6985,452,205.5,23.9,0.0055,,
1.707,453,206.1,23.9,0.014,,
1.7155,454,206.7,23.9,0.014,,
1.723,454,207.3,23.9,0.015,,
1.7315,456,207.8,23.9,0.0055,,
1.74,456,208.4,23.9,0.017,,
1.7485,458,209,23.9,0.0055,,
1.757,459,209.6,23.9,0.014,,
1.7655,460,210.1,23.9,0.014,,
1.773,460,210.5,23.9,0.015,,
1.7815,462,211,23.9,0.0055,,
1.7895,462,211.5,23.9,0.016,,
1.798,464,212.1,23.9,0.0055,,
1.8065,465,212.5,23.9,0.014,,
1.815,466,213,23.9,0.014,,
1.8225,466,213.4,23.9,0.015,,
1.831,468,214,23.9,0.0055,,
1.8395,468,214.5,23.9,0.017,,
1.848,470,214.8,23.9,0.0055,,
1.8565,471,215.3,23.9,0.014,,
1.8645,472,215.7,23.9,0.0135,,
1.8725,472,216,23.9,0.016,,
1.881,474,216.5,23.9,0.0055,,
1.889,474,216.9,23.9,0.016,,
1.8975,476,217.3,23.9,0.0055,,
1.906,477,217.7,23.9,0.014,,
1.9145,478,218.1,23.9,0.014,,
1.922,478,218.5,23.9,0.015,,
1.9305,480,218.9,23.9,0.0055,,
1.939,480,219.2,23.9,0.017,,
1.9475,482,219.6,23.9,0.0055,,
1.956,483,220,23.9,0.014,,
1.964,484,220.4,23.9,0.0135,,
1.972,484,220.7,23.9,0.016,,
1.98,486,221,23.9,0.0055,,
1.9885,486,221.4,23.9,0.017,,
1.997,488,221.8,23.9,0.0055,,
2.0055,489,222,23.9,0.014,,
2.014,490,222.4,23.9,0.014,,
2.0215,490,222.7,23.9,0.015,,
2.03,492,223,23.9,0.0055,,
2.0385,492,223.4,23.9,0.017,,
2.0465,494,223.7,23.9,0.005,,
2.055,495,223.9,23.9,0.014,,
2.0635,496,224.3,23.9,0.014,,
2.072,496,224.5,23.9,0.017,,
2.0795,498,224.9,23.9,0.005,,
2.088,498,225.1,23.9,0.017,,
2.0965,500,225.4,23.9,0.0055,,
2.105,501,225.7,23.9,0.014,,
2.1135,502,226,23.9,0.014,,
2.121,502,226.3,23.9,0.015,,
2.1295,504,226.6,23.9,0.0055,,
2.138,504,226.9,23.9,0.017,,
2.146,506,227.1,23.9,0.005,,
2.1545,507,227.4,23.9,0.014,,
2.163,508,227.6,23.9,0.014,,
2.1705,508,227.9,23.9,0.015,,
2.179,510,228.2,23.9,0.0055,,
2.1875,510,228.3,23.9,0.017,,
2.196,512,228.5,23.9,0.0055,,
2.2045,513,228.9,23.9,0.014,,
2.213,514,229.2,23.9,0.014,,
2.2205,514,229.5,23.9,0.015,,
2.229,516,229.6,23.9,0.0055,,
2.2375,516,229.9,23.9,0.017,,
2.2455,518,230.2,23.9,0.005,,
2.254,519,230.4,23.9,0.014,,
2.2625,520,230.6,23.9,0.014,,
2.27,520,230.8,23.9,0.015,,
2.2785,522,231,23.9,0.0055,,
2.287,522,231.3,23.9,0.017,,
2.2955,524,231.5,23.9,0.0055,,
2.304,525,231.8,23.9,0.014,,
2.3125,526,232,23.9,0.014,,
2.32,526,232,23.9,0.015,,
2.328,528,232.3,23.9,0.0055,,
2.3365,528,232.5,23.9,0.017,,
2.345,530,232.7,23.9,0.0055,,
2.3535,531,233,23.9,0.014,,
2.362,532,233.1,23.9,0.014,,
2.3705,532,233.3,23.9,0.017,,
2.378,534,233.6,23.9,0.005,,
2.3865,534,233.7,23.9,0.017,,
2.3945,536,234,23.9,0.005,,
2.401,537,234.2,23.9,0.011,,
2.406,538,234.4,23.9,0.0085,,
2.4085,538,234.5,23.9,0.005,,
2.41,540,234.5,23.9,0.001,,
2.4125,540,234.6,23.9,0.005,,
2.415,542,234.7,23.9,0.0015,,
2.4185,543,234.8,23.9,0.006,,
2.4225,544,234.9,23.9,0.0065,,
2.427,544,235,23.9,0.011,,
Scope 1/1, Sample 15/19 (TNK-15),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-47.4,23.8,NaN,,
0.001,1,-49,23.8,0.001,,
0.0025,2,-49.4,23.8,0.0015,,
0.005,3,-49.7,23.8,0.0025,,
0.0085,4,-50,23.8,0.003,,
0.015,5,-50.4,23.8,0.006,,
0.023,6,-50.7,23.8,0.0075,,
0.0315,7,-50.9,23.8,0.0075,,
0.04,8,-51.1,23.8,0.0075,,
0.0485,9,-51.1,23.8,0.0075,,
0.056,10,-51.2,23.8,0.007,,
0.0645,11,-51.1,23.8,0.0075,,
0.073,12,-51,23.8,0.0075,,
0.081,13,-50.9,23.8,0.0075,,
0.0895,14,-50.6,23.8,0.0075,,
0.098,15,-50.3,23.8,0.0085,,
0.1055,16,-50,23.8,0.007,,
0.114,17,-49.5,23.8,0.0075,,
0.1225,18,-49,23.8,0.0075,,
0.131,19,-48.5,23.8,0.0075,,
0.1395,20,-47.9,23.8,0.0075,,
0.148,21,-47.3,23.8,0.0085,,
0.1555,22,-46.7,23.8,0.007,,
0.164,23,-46,23.8,0.0075,,
0.172,24,-45.3,23.8,0.0075,,
0.1805,25,-44.5,23.8,0.0075,,
0.189,26,-43.8,23.8,0.0075,,
0.1975,27,-43,23.8,0.0075,,
0.205,28,-42.4,23.8,0.007,,
0.2135,29,-41.6,23.8,0.0075,,
0.222,30,-40.9,23.8,0.0075,,
0.2305,31,-40.1,23.8,0.0075,,
0.239,32,-39.3,23.8,0.0075,,
0.247,33,-38.5,23.8,0.0075,,
0.255,34,-38,23.8,0.0075,,
0.263,35,-37.2,23.8,0.0075,,
0.2715,36,-36.5,23.8,0.0075,,
0.28,37,-35.8,23.8,0.0075,,
0.2885,38,-35.1,23.8,0.0075,,
0.297,39,-34.4,23.8,0.0075,,
0.3045,40,-33.8,23.8,0.007,,
0.313,41,-33.2,23.8,0.0075,,
0.3215,42,-32.5,23.8,0.0075,,
0.33,43,-32,23.8,0.0075,,
0.3385,44,-31.3,23.8,0.0075,,
0.3465,45,-30.7,23.8,0.008,,
0.3545,46,-30.1,23.8,0.0075,,
0.3625,47,-29.6,23.8,0.0075,,
0.371,48,-29,23.8,0.0075,,
0.3795,49,-28.4,23.8,0.0075,,
0.388,50,-27.8,23.8,0.0075,,
0.3965,51,-27.2,23.8,0.0085,,
0.404,52,-26.7,23.8,0.007,,
0.4125,53,-26,23.8,0.0075,,
0.421,54,-25.5,23.8,0.0075,,
0.4295,55,-25,23.8,0.0075,,
0.4375,56,-24.5,23.8,0.0075,,
0.446,57,-23.9,23.8,0.0085,,
0.454,58,-23.3,23.9,0.0075,,
0.462,59,-22.7,23.8,0.0075,,
0.4705,60,-22.2,23.9,0.0075,,
0.479,61,-21.7,23.8,0.0075,,
0.4875,62,-21.1,23.8,0.0075,,
0.496,63,-20.6,23.9,0.0085,,
0.5035,64,-20,23.9,0.007,,
0.512,65,-19.5,23.9,0.0075,,
0.5205,66,-19.1,23.9,0.0075,,
0.5285,67,-18.5,23.9,0.0075,,
0.537,68,-17.9,23.9,0.0075,,
0.5455,69,-17.5,23.9,0.0085,,
0.553,70,-17,23.9,0.007,,
0.5615,71,-16.4,23.9,0.0075,,
0.57,72,-15.9,23.8,0.0075,,
0.5785,73,-15.3,23.9,0.0075,,
0.587,74,-14.9,23.9,0.0075,,
0.5955,75,-14.3,23.9,0.0075,,
0.603,76,-13.9,23.9,0.007,,
0.6115,77,-13.4,23.9,0.0075,,
0.6195,78,-12.8,23.9,0.0075,,
0.628,79,-12.3,23.9,0.0075,,
0.6365,80,-11.8,23.9,0.0075,,
0.645,81,-11.3,23.9,0.0075,,
0.6525,82,-10.8,23.9,0.007,,
0.661,83,-10.3,23.9,0.0075,,
0.6695,84,-9.8,23.9,0.0075,,
0.678,85,-9.3,23.9,0.0075,,
0.6865,86,-8.8,23.9,0.0075,,
0.6945,87,-8.3,23.9,0.0075,,
0.7025,88,-8,23.9,0.0075,,
0.711,89,-7.4,23.9,0.0075,,
0.719,90,-6.9,23.9,0.0075,,
0.7275,91,-6.4,23.9,0.0075,,
0.736,92,-5.9,23.9,0.0075,,
0.7445,93,-5.4,23.9,0.0075,,
0.752,94,-5,23.9,0.007,,
0.7605,95,-4.3,23.9,0.0075,,
0.769,96,-3.8,23.9,0.0075,,
0.7775,97,-3.2,23.9,0.0075,,
0.786,98,-2.6,23.9,0.0075,,
0.794,99,-2.1,23.9,0.0075,,
0.802,100,-1.5,23.9,0.0075,,
0.81,101,-0.8,23.9,0.0075,,
0.8185,102,-0.3,23.9,0.0075,,
0.827,103,0.2,23.9,0.0075,,
0.8355,104,0.1,23.9,0.0075,,
0.844,105,0.4,23.9,0.0085,,
0.8515,106,0.9,23.9,0.007,,
0.86,107,1.5,23.9,0.0075,,
0.8685,108,2.1,23.9,0.0075,,
0.877,109,2.9,23.9,0.0075,,
0.885,110,3.9,23.9,0.0075,,
0.8935,111,3.7,23.9,0.0085,,
0.901,112,4.3,23.9,0.007,,
0.9095,113,4.8,23.9,0.0075,,
0.918,114,5.3,23.9,0.0075,,
0.9265,115,5.7,23.9,0.0075,,
0.935,116,6.2,23.9,0.0075,,
0.9435,117,6.6,23.9,0.0085,,
0.951,118,7.1,23.9,0.007,,
0.9595,119,7.6,23.9,0.0075,,
0.968,120,8.2,23.9,0.0075,,
0.976,121,8.9,23.9,0.0075,,
0.9845,122,9.5,23.9,0.0075,,
0.993,123,10.1,23.9,0.0085,,
1.0005,124,10.8,23.9,0.007,,
1.009,125,11.4,23.9,0.0075,,
1.0175,126,12.1,23.9,0.0075,,
1.026,127,12.7,23.9,0.0075,,
1.0345,128,13.3,23.9,0.0075,,
1.043,129,13.9,23.9,0.0075,,
1.0505,130,14.4,23.9,0.007,,
1.059,131,15.1,23.9,0.0075,,
1.067,132,15.8,23.9,0.0075,,
1.0755,133,16.4,23.9,0.0075,,
1.084,134,17,23.9,0.0075,,
1.0925,135,17.7,23.9,0.0075,,
1.1,136,18.3,23.9,0.007,,
1.1085,137,19,23.9,0.0075,,
1.117,138,19.7,23.9,0.0075,,
1.1255,139,20.4,23.9,0.0075,,
1.134,140,21.1,23.9,0.0075,,
1.142,141,21.8,23.9,0.0075,,
1.15,142,22.6,23.9,0.008,,
1.158,143,23.3,23.9,0.0075,,
1.1665,144,24.2,23.9,0.0075,,
1.175,145,25,23.9,0.0075,,
1.1835,146,25.9,23.9,0.0075,,
1.192,147,26.8,23.9,0.0075,,
1.2005,148,27.7,23.9,0.0075,,
1.208,149,28.5,23.9,0.007,,
1.2165,150,29.4,23.9,0.0075,,
1.2245,151,30.4,23.9,0.0075,,
1.233,152,31.4,23.9,0.0075,,
1.2415,153,32.5,23.9,0.0075,,
1.25,154,33.5,23.9,0.0085,,
1.2575,155,34.6,23.9,0.007,,
1.266,156,35.9,23.9,0.0075,,
1.2745,157,37.2,23.9,0.0075,,
1.283,158,38.6,23.9,0.0075,,
1.2915,159,40,23.9,0.0075,,
1.299,160,41.4,23.9,0.0075,,
1.3075,161,43,23.9,0.0075,,
1.316,162,44.8,23.9,0.0075,,
1.324,163,46.8,23.9,0.0075,,
1.3325,164,49,23.9,0.0075,,
1.341,165,51.3,23.9,0.007,,
1.3485,166,53.7,23.9,0.007,,
1.357,167,56.4,23.9,0.0075,,
1.3655,168,59.6,23.9,0.0075,,
1.374,169,63.2,23.9,0.0075,,
1.3825,170,67.1,23.9,0.0075,,
1.391,171,71.3,23.9,0.0075,,
1.3985,172,75.8,23.9,0.0075,,
1.407,173,81.3,23.9,0.0075,,
1.415,174,87.2,23.9,0.0075,,
1.4235,175,93.4,23.9,0.0075,,
1.432,176,100.3,23.9,0.0075,,
1.4405,177,107.4,23.9,0.0075,,
1.448,178,113.9,23.9,0.0075,,
1.4565,179,121.4,23.9,0.0075,,
1.465,180,128.8,23.9,0.0075,,
1.4735,181,136.5,23.9,0.0075,,
1.482,182,144.2,23.9,0.0075,,
1.4905,183,151.1,23.9,0.0075,,
1.498,184,157.1,23.9,0.007,,
1.5065,185,163.2,23.9,0.0075,,
1.5145,186,168.8,23.9,0.0075,,
1.523,187,173.8,23.9,0.0075,,
1.5315,188,178.3,23.9,0.0075,,
1.54,189,181.8,23.9,0.0075,,
1.5485,190,184.6,23.9,0.0085,,
1.551,190,185.2,23.9,0.005,,
1.551,430,193.3,23.9,0,,
1.5515,432,193.3,23.9,0.0005,,
1.553,432,193.3,23.9,0.003,,
1.5555,434,193.3,23.9,0.0015,,
1.56,435,193.3,23.9,0.0075,,
1.566,436,193.4,23.9,0.01,,
1.5745,436,193.8,23.9,0.017,,
1.582,438,194.3,23.9,0.005,,
1.5905,438,195,23.9,0.017,,
1.599,440,195.9,23.9,0.0055,,
1.6075,441,197,23.9,0.014,,
