Table of Measured Values,,,,,,
Task,T407,,,,,
1.6105,441,198.2,20.2,0.007,,
1.619,442,199,20.2,0.007,,
1.6275,443,199.9,20.2,0.007,,
1.635,444,200.7,20.2,0.007,,
1.6435,445,201.4,20.2,0.0075,,
1.652,446,202.2,20.2,0.0075,,
1.6605,447,202.9,20.2,0.007,,
1.669,448,203.5,20.2,0.007,,
1.6775,449,204,20.2,0.007,,
1.685,450,204.6,20.2,0.007,,
1.6935,451,205.3,20.2,0.0075,,
1.702,452,205.9,20.2,0.007,,
1.71,453,206.5,20.2,0.0065,,
1.7185,454,207,20.2,0.007,,
1.727,455,207.7,20.2,0.007,,
1.7345,456,208.2,20.2,0.007,,
1.743,457,208.9,20.2,0.0075,,
1.7515,458,209.4,20.2,0.007,,
1.76,459,210,20.2,0.007,,
1.7685,460,210.4,20.2,0.007,,
1.777,461,210.9,20.2,0.0075,,
1.7845,462,211.4,20.2,0.007,,
1.793,463,211.9,20.2,0.0075,,
1.8015,464,212.5,20.2,0.007,,
1.8095,465,212.9,20.2,0.0065,,
1.818,466,213.3,20.2,0.007,,
1.8255,467,213.8,20.2,0.007,,
1.834,468,214.2,20.2,0.0075,,
1.8425,469,214.7,20.2,0.0075,,
1.851,470,215.2,20.2,0.007,,
1.8595,471,215.6,20.2,0.007,,
1.868,472,216,20.2,0.007,,
1.8755,473,216.3,20.2,0.007,,
1.884,474,216.7,20.2,0.0075,,
1.8925,475,217.3,20.2,0.0075,,
1.901,476,217.7,20.2,0.007,,
1.909,477,218.1,20.2,0.0065,,
1.9175,478,218.4,20.2,0.007,,
1.925,479,218.7,20.2,0.007,,
1.9335,480,219.1,20.2,0.0075,,
1.942,481,219.5,20.2,0.0075,,
1.9505,482,219.8,20.2,0.007,,
1.959,483,220.3,20.2,0.007,,
1.9675,484,220.6,20.2,0.007,,
1.975,485,220.8,20.2,0.007,,
1.9835,486,221.1,20.2,0.0075,,
1.992,487,221.6,20.2,0.007,,
2,488,221.9,20.2,0.0065,,
2.0085,489,222.2,20.2,0.007,,
2.017,490,222.5,20.2,0.0075,,
2.0245,491,222.8,20.2,0.007,,
2.033,492,223.2,20.2,0.0075,,
2.0415,493,223.5,20.2,0.007,,
2.05,494,223.7,20.2,0.007,,
2.0585,495,224,20.2,0.007,,
2.067,496,224.3,20.2,0.0075,,
2.0745,497,224.5,20.2,0.007,,
2.083,498,224.8,20.2,0.0075,,
2.0915,499,225.2,20.2,0.007,,
2.0995,500,225.4,20.2,0.0065,,
2.108,501,225.6,20.2,0.007,,
2.1155,502,226,20.2,0.007,,
2.124,503,226.1,20.2,0.0075,,
2.1325,504,226.4,20.2,0.0075,,
2.141,505,226.8,20.2,0.007,,
2.1495,506,227.1,20.2,0.007,,
2.158,507,227.4,20.2,0.007,,
2.1655,508,227.7,20.2,0.007,,
2.174,509,227.9,20.2,0.0075,,
2.1825,510,228.1,20.2,0.007,,
2.191,511,228.4,20.2,0.007,,
2.199,512,228.7,20.2,0.0065,,
2.2075,513,228.9,20.2,0.0075,,
2.215,514,229.1,20.2,0.007,,
2.2235,515,229.5,20.2,0.0075,,
2.232,516,229.7,20.2,0.007,,
2.2405,517,229.9,20.2,0.007,,
2.249,518,230.2,20.2,0.007,,
2.2575,519,230.4,20.2,0.0075,,
2.265,520,230.6,20.2,0.007,,
2.2735,521,230.9,20.2,0.0075,,
2.282,522,231.1,20.2,0.007,,
2.2905,523,231.2,20.2,0.007,,
2.2985,524,231.4,20.2,0.0065,,
2.3065,525,231.6,20.2,0.0075,,
2.3145,526,231.9,20.2,0.0075,,
2.323,527,232,20.2,0.0075,,
2.3315,528,232.3,20.2,0.007,,
2.34,529,232.4,20.2,0.007,,
2.3485,530,232.7,20.2,0.007,,
2.356,531,232.8,20.2,0.007,,
2.3645,532,233.1,20.2,0.0075,,
2.373,533,233.3,20.2,0.007,,
2.381,534,233.5,20.2,0.0065,,
2.3895,535,233.7,20.2,0.007,,
2.398,536,233.9,20.2,0.007,,
2.4055,537,234.1,20.2,0.007,,
2.412,538,234.3,20.2,0.006,,
2.4125,539,234.5,20.2,0.0005,,
2.4125,540,234.7,20.2,0,,
2.4135,541,234.7,20.2,0.001,,
2.4145,542,234.6,20.2,0.001,,
2.4165,543,234.6,20.2,0.002,,
2.4185,544,234.7,20.2,0.002,,
2.421,545,234.7,20.2,0.002,,
2.4235,546,234.7,20.2,0.002,,
2.426,547,234.9,20.2,0.002,,
2.429,548,234.9,20.2,0.0025,,
2.4315,549,235.1,20.2,0.003,,
Scope 1/1, Sample 9/23 (RB1-10-Dark),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-58.5,20.1,NaN,,
0.001,1,-58.6,20.1,0.001,,
0.0025,2,-58.6,20.1,0.0015,,
0.005,3,-58.5,20.1,0.0025,,
0.009,4,-58.6,20.1,0.0035,,
0.015,5,-58.5,20.1,0.0055,,
0.0235,6,-58.3,20.1,0.0075,,
0.032,7,-57.9,20.1,0.0075,,
0.0405,8,-57.6,20.1,0.0075,,
0.048,9,-57,20.1,0.007,,
0.0565,10,-56.3,20.1,0.0075,,
0.065,11,-55.6,20.1,0.0075,,
0.0735,12,-54.6,20.1,0.0075,,
0.082,13,-53.5,20.1,0.0075,,
0.0905,14,-52.3,20.1,0.0075,,
0.098,15,-51.2,20.1,0.007,,
0.1065,16,-49.8,20.1,0.0075,,
0.115,17,-48.4,20.1,0.0075,,
0.123,18,-46.8,20.1,0.0075,,
0.1315,19,-45.2,20.1,0.0075,,
0.1395,20,-43.6,20.1,0.0075,,
0.1475,21,-41.9,20.1,0.0075,,
0.156,22,-39.8,20.1,0.0075,,
0.1645,23,-38,20.1,0.0075,,
0.173,24,-35.9,20.1,0.0075,,
0.1815,25,-34,20.1,0.0085,,
0.189,26,-32.2,20.1,0.007,,
0.1975,27,-30.4,20.1,0.0075,,
0.206,28,-28.6,20.1,0.0075,,
0.2145,29,-26.8,20.1,0.0075,,
0.223,30,-25,20.1,0.0075,,
0.231,31,-23.4,20.1,0.008,,
0.239,32,-22,20.1,0.0075,,
0.247,33,-20.4,20.1,0.0075,,
0.2555,34,-18.9,20.1,0.0075,,
0.264,35,-17.7,20.1,0.0075,,
0.2725,36,-16.3,20.1,0.0075,,
0.28,37,-15.1,20.1,0.007,,
0.2885,38,-13.8,20.1,0.0075,,
0.297,39,-12.7,20.1,0.0075,,
0.3055,40,-11.6,20.1,0.0075,,
0.314,41,-10.5,20.1,0.0075,,
0.3225,42,-9.4,20.1,0.0085,,
0.33,43,-8.4,20.1,0.007,,
0.3385,44,-7.4,20.1,0.0075,,
0.3465,45,-6.3,20.1,0.0075,,
0.355,46,-5.4,20.1,0.0075,,
0.3635,47,-4.1,20.1,0.0075,,
0.372,48,-3,20.1,0.0075,,
0.3795,49,-2.1,20.1,0.007,,
0.388,50,-0.8,20.1,0.0075,,
0.3965,51,-0.1,20.1,0.0075,,
0.405,52,0.3,20.1,0.0075,,
0.4135,53,1.2,20.1,0.0075,,
0.422,54,2.2,20.1,0.0075,,
0.4295,55,3.7,20.1,0.007,,
0.438,56,4.2,20.1,0.0075,,
0.446,57,5.1,20.1,0.0075,,
0.4545,58,5.9,20.1,0.0075,,
0.463,59,6.6,20.1,0.0075,,
0.4705,60,7.4,20.1,0.007,,
0.479,61,8.3,20.1,0.0075,,
0.4875,62,9.3,20.1,0.0075,,
0.496,63,10.3,20.1,0.0075,,
0.5045,64,11.3,20.1,0.0075,,
0.513,65,12.4,20.1,0.0075,,
0.5205,66,13.1,20.1,0.007,,
0.529,67,14,20.1,0.0075,,
0.5375,68,15,20.1,0.0075,,
0.5455,69,15.7,20.1,0.0075,,
0.554,70,16.6,20.1,0.0075,,
0.5625,71,17.3,20.1,0.0085,,
0.57,72,18.2,20.1,0.007,,
0.5785,73,19.1,20.1,0.0075,,
0.587,74,19.9,20.1,0.0075,,
0.5955,75,20.8,20.1,0.0075,,
0.604,76,21.7,20.1,0.0075,,
0.6115,77,22.5,20.1,0.007,,
0.62,78,23.4,20.1,0.0075,,
0.6285,79,24.3,20.1,0.0075,,
0.637,80,25.2,20.1,0.0075,,
0.6455,81,26,20.1,0.0075,,
0.6535,82,26.8,20.1,0.0075,,
0.6615,83,27.6,20.1,0.0075,,
0.67,84,28.4,20.2,0.0075,,
0.678,85,29.3,20.2,0.0075,,
0.6865,86,30.1,20.1,0.0075,,
0.695,87,31,20.1,0.0075,,
0.7035,88,31.8,20.1,0.0075,,
0.711,89,32.6,20.2,0.007,,
0.7195,90,33.6,20.2,0.0075,,
0.728,91,34.4,20.2,0.0075,,
0.7365,92,35.3,20.2,0.0075,,
0.745,93,36.1,20.2,0.0075,,
0.753,94,36.9,20.2,0.0075,,
0.761,95,37.8,20.2,0.0075,,
0.7695,96,38.7,20.2,0.0075,,
0.7775,97,39.6,20.2,0.0075,,
0.786,98,40.3,20.2,0.0075,,
0.7945,99,41.2,20.2,0.0075,,
0.802,100,42,20.2,0.007,,
0.8105,101,42.9,20.2,0.0075,,
0.819,102,43.8,20.2,0.0075,,
0.8275,103,44.5,20.2,0.0075,,
0.836,104,45.4,20.2,0.0075,,
0.8435,105,46.2,20.2,0.007,,
0.852,106,47.1,20.2,0.0075,,
0.8605,107,48.1,20.2,0.0075,,
0.869,108,48.8,20.2,0.0075,,
0.8775,109,49.8,20.2,0.0075,,
0.8855,110,50.6,20.2,0.0075,,
0.8935,111,51.4,20.2,0.0075,,
0.9015,112,52.2,20.2,0.0075,,
0.91,113,53,20.2,0.0075,,
0.9185,114,53.9,20.2,0.0075,,
0.927,115,54.8,20.2,0.0075,,
0.9355,116,55.8,20.2,0.0075,,
0.943,117,56.5,20.2,0.007,,
0.9515,118,57.5,20.2,0.0075,,
0.96,119,58.3,20.2,0.0075,,
0.9685,120,59.1,20.2,0.0075,,
0.977,121,60.1,20.2,0.0075,,
0.9845,122,60.9,20.2,0.007,,
0.993,123,61.8,20.2,0.0075,,
1.0015,124,62.7,20.2,0.0075,,
1.0095,125,63.6,20.2,0.0075,,
1.018,126,64.5,20.2,0.0075,,
1.0265,127,65.5,20.2,0.0075,,
1.034,128,66.3,20.2,0.007,,
1.0425,129,67.4,20.2,0.0075,,
1.051,130,68.2,20.2,0.0075,,
1.0595,131,69.2,20.2,0.0075,,
1.068,132,70.1,20.2,0.0075,,
1.0765,133,71.2,20.2,0.0075,,
1.084,134,72.1,20.2,0.007,,
1.0925,135,73.2,20.2,0.0075,,
1.101,136,74.2,20.2,0.0075,,
1.109,137,75.2,20.2,0.0075,,
1.1175,138,76.4,20.2,0.0075,,
1.126,139,77.4,20.2,0.0085,,
1.1335,140,78.5,20.2,0.007,,
1.142,141,79.7,20.2,0.0075,,
1.1505,142,80.9,20.2,0.0075,,
1.159,143,82,20.2,0.0075,,
1.1675,144,83.2,20.2,0.0075,,
1.175,145,84.3,20.2,0.007,,
1.1835,146,85.7,20.2,0.0075,,
1.192,147,87,20.2,0.0075,,
1.2005,148,88.4,20.2,0.0075,,
1.2085,149,89.9,20.2,0.0075,,
1.217,150,91.4,20.2,0.0075,,
1.225,151,92.9,20.2,0.0075,,
1.233,152,94.6,20.2,0.0075,,
1.2415,153,96.3,20.2,0.0075,,
1.25,154,98,20.2,0.0075,,
1.2585,155,99.7,20.2,0.0075,,
1.267,156,101.5,20.2,0.0085,,
1.2745,157,103.8,20.2,0.007,,
1.283,158,106.3,20.2,0.0075,,
1.2915,159,108.9,20.2,0.0075,,
1.3,160,111.9,20.2,0.0075,,
1.3085,161,114.6,20.2,0.0075,,
1.316,162,117.2,20.2,0.007,,
1.3245,163,120,20.2,0.0075,,
1.3325,164,123.6,20.2,0.0075,,
1.341,165,127.3,20.2,0.0075,,
1.3495,166,130.9,20.2,0.0075,,
1.358,167,135,20.2,0.0075,,
1.3655,168,138.5,20.2,0.007,,
1.374,169,142.5,20.2,0.0075,,
1.3825,170,146.3,20.2,0.0075,,
1.391,171,150.1,20.2,0.0075,,
1.3995,172,154.2,20.2,0.0075,,
1.408,173,157.6,20.2,0.0075,,
1.4155,174,161.1,20.2,0.007,,
1.424,175,164.1,20.2,0.0075,,
1.4325,176,167,20.2,0.0075,,
1.4405,177,169.6,20.2,0.0075,,
1.449,178,172.1,20.2,0.0075,,
1.4565,179,174.2,20.2,0.007,,
1.465,180,176.2,20.2,0.0075,,
1.4735,181,177.7,20.2,0.0075,,
1.482,182,179.6,20.2,0.0075,,
1.4905,183,181.2,20.2,0.0075,,
1.499,184,182.7,20.2,0.0075,,
1.5065,185,184.1,20.2,0.007,,
1.5145,186,185.1,20.2,0.0075,,
1.5145,426,188.4,20.2,0,,
1.515,427,188.4,20.2,0.0005,,
1.5165,428,188.4,20.2,0.001,,
1.519,429,188.3,20.2,0.002,,
1.523,430,188.5,20.2,0.003,,
1.5295,431,188.9,20.2,0.005,,
1.538,432,189.6,20.2,0.007,,
1.5455,433,190.3,20.2,0.006,,
1.554,434,191.3,20.2,0.007,,
1.5625,435,192.5,20.2,0.0065,,
1.571,436,193.5,20.2,0.0065,,
1.5795,437,194.5,20.2,0.0065,,
1.587,438,195.4,20.2,0.006,,
1.5955,439,196.3,20.2,0.007,,
1.6035,440,197.2,20.2,0.0065,,
1.612,441,197.9,20.2,0.0065,,
1.6205,442,199,20.2,0.0065,,
1.629,443,199.7,20.2,0.0065,,
1.6365,444,200.4,20.2,0.006,,
1.645,445,201.3,20.2,0.007,,
1.6535,446,201.9,20.2,0.007,,
1.662,447,202.7,20.2,0.0065,,
1.6705,448,203.3,20.2,0.0065,,
1.679,449,204,20.2,0.0065,,
1.6865,450,204.6,20.2,0.006,,
1.695,451,205.2,20.2,0.007,,
1.703,452,205.8,20.2,0.0065,,
1.7115,453,206.5,20.2,0.0065,,
1.72,454,207.1,20.2,0.0065,,
1.7285,455,207.5,20.2,0.007,,
1.736,456,208.2,20.2,0.006,,
1.7445,457,208.9,20.2,0.007,,
1.753,458,209.5,20.2,0.0065,,
1.7615,459,209.9,20.2,0.0065,,
1.77,460,210.4,20.2,0.0065,,
1.778,461,210.8,20.2,0.0065,,
1.786,462,211.4,20.2,0.006,,
1.7945,463,211.8,20.2,0.007,,
1.8025,464,212.2,20.2,0.006,,
1.811,465,212.8,20.2,0.0065,,
1.8195,466,213.2,20.2,0.0065,,
1.827,467,213.8,20.2,0.006,,
1.8355,468,214.2,20.2,0.007,,
1.844,469,214.6,20.2,0.0065,,
1.8525,470,215.1,20.2,0.0065,,
1.861,471,215.5,20.2,0.0065,,
1.8695,472,215.9,20.2,0.007,,
1.877,473,216.2,20.2,0.006,,
1.8855,474,216.8,20.2,0.007,,
1.894,475,217.2,20.2,0.0065,,
1.9025,476,217.5,20.2,0.0065,,
1.9105,477,217.9,20.2,0.006,,
1.9185,478,218.2,20.2,0.0065,,
1.9265,479,218.6,20.2,0.0065,,
1.935,480,219.1,20.2,0.007,,
1.9435,481,219.3,20.2,0.0065,,
1.952,482,219.8,20.2,0.0065,,
1.9605,483,220.1,20.2,0.0065,,
1.968,484,220.4,20.2,0.006,,
1.9765,485,220.7,20.2,0.007,,
1.985,486,221.1,20.2,0.007,,
1.9935,487,221.5,20.2,0.0065,,
2.002,488,221.8,20.2,0.0065,,
2.01,489,222.2,20.2,0.006,,
2.018,490,222.4,20.2,0.0065,,
2.026,491,222.8,20.2,0.0065,,
2.0345,492,223,20.2,0.0065,,
2.043,493,223.4,20.2,0.0065,,
2.0515,494,223.7,20.2,0.0065,,
2.06,495,223.8,20.2,0.007,,
2.0675,496,224.2,20.2,0.006,,
2.076,497,224.5,20.2,0.007,,
2.0845,498,224.9,20.2,0.0065,,
2.093,499,225.1,20.2,0.0065,,
2.1015,500,225.4,20.3,0.0065,,
2.1095,501,225.6,20.2,0.0065,,
2.1175,502,226,20.2,0.0065,,
2.1255,503,226.2,20.2,0.0065,,
2.134,504,226.6,20.2,0.0065,,
2.1425,505,226.8,20.2,0.0065,,
2.151,506,227.1,20.2,0.0065,,
2.1585,507,227.4,20.2,0.006,,
2.167,508,227.6,20.2,0.007,,
2.1755,509,227.8,20.2,0.0065,,
2.184,510,228.1,20.2,0.0065,,
2.1925,511,228.4,20.2,0.0065,,
2.201,512,228.6,20.3,0.007,,
2.2085,513,228.9,20.3,0.006,,
2.217,514,229.2,20.2,0.007,,
2.2255,515,229.3,20.3,0.0065,,
2.2335,516,229.6,20.2,0.006,,
2.242,517,229.8,20.2,0.0065,,
2.2505,518,230.1,20.2,0.007,,
2.258,519,230.3,20.3,0.006,,
2.2665,520,230.6,20.3,0.007,,
2.275,521,230.8,20.3,0.0065,,
2.2835,522,231,20.3,0.0065,,
2.292,523,231.2,20.3,0.0065,,
2.2995,524,231.4,20.3,0.006,,
2.308,525,231.7,20.3,0.007,,
2.3165,526,231.9,20.3,0.007,,
2.3245,527,232.1,20.3,0.006,,
2.333,528,232.2,20.3,0.0065,,
2.3415,529,232.5,20.3,0.0065,,
2.349,530,232.6,20.3,0.006,,
2.3575,531,232.9,20.3,0.007,,
2.366,532,233.1,20.3,0.007,,
2.3745,533,233.3,20.3,0.0065,,
2.383,534,233.6,20.3,0.0065,,
2.3915,535,233.8,20.3,0.0065,,
2.399,536,234,20.3,0.006,,
2.4065,537,234.2,20.3,0.006,,
2.408,538,234.4,20.3,0.001,,
2.4085,539,234.4,20.3,0.0005,,
2.4095,540,234.5,20.3,0.001,,
2.4105,541,234.5,20.3,0.001,,
2.4125,542,234.6,20.3,0.0015,,
2.4155,543,234.6,20.3,0.0025,,
2.42,544,234.6,20.3,0.0035,,
2.4265,545,234.8,20.3,0.005,,
2.43,546,234.8,20.3,0.0025,,
2.43,547,234.9,20.3,0,,
2.4305,547,235.1,20.3,0.0015,,
Scope 1/1, Sample 10/23 (BK4-10-Dark),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-58.4,20.2,NaN,,
0.0005,1,-58.3,20.2,0.0005,,
0.0025,2,-58.3,20.2,0.002,,
0.005,3,-58.3,20.2,0.0025,,
0.009,4,-58.3,20.2,0.0035,,
0.015,5,-58.3,20.2,0.0055,,
0.0235,6,-58.1,20.2,0.0075,,
0.0315,7,-57.8,20.2,0.008,,
0.0395,8,-57.4,20.2,0.008,,
0.048,9,-56.8,20.2,0.0075,,
0.0565,10,-56.1,20.2,0.0075,,
0.065,11,-55.2,20.2,0.0075,,
0.0725,12,-54.5,20.2,0.0075,,
0.081,13,-53.3,20.2,0.0085,,
0.0895,14,-51.9,20.2,0.0075,,
0.098,15,-50.4,20.2,0.0075,,
0.1065,16,-49,20.2,0.0075,,
0.115,17,-47.6,20.2,0.0075,,
0.1225,18,-46.2,20.2,0.0075,,
0.131,19,-44.6,20.2,0.0085,,
0.1395,20,-42.7,20.2,0.0075,,
0.1475,21,-40.8,20.2,0.0075,,
0.156,22,-39,20.2,0.0075,,
0.1645,23,-37.3,20.2,0.0085,,
0.172,24,-35.4,20.2,0.0075,,
0.1805,25,-33.4,20.2,0.0075,,
0.189,26,-31.5,20.2,0.0075,,
0.1975,27,-29.5,20.2,0.0075,,
0.206,28,-27.7,20.2,0.0075,,
0.2135,29,-26.1,20.2,0.0075,,
0.222,30,-24.5,20.2,0.0085,,
0.2305,31,-22.8,20.2,0.0075,,
0.239,32,-21.2,20.2,0.0075,,
0.2475,33,-19.8,20.2,0.0075,,
0.2555,34,-18.5,20.2,0.008,,
0.2635,35,-17.1,20.2,0.008,,
0.2715,36,-15.8,20.2,0.008,,
0.28,37,-14.5,20.2,0.0075,,
0.2885,38,-13.4,20.2,0.0075,,
0.297,39,-12.1,20.2,0.0075,,
0.3045,40,-11.1,20.2,0.0075,,
0.313,41,-10,20.2,0.0085,,
0.3215,42,-8.9,20.2,0.0075,,
0.33,43,-7.9,20.2,0.0075,,
0.3385,44,-6.9,20.2,0.0075,,
0.347,45,-5.8,20.2,0.0075,,
0.3545,46,-4.8,20.2,0.0075,,
0.363,47,-3.7,20.2,0.0085,,
0.3715,48,-2.7,20.2,0.0075,,
0.3795,49,-1.5,20.2,0.0075,,
0.388,50,-0.4,20.2,0.0075,,
0.3965,51,-0.1,20.2,0.0075,,
0.404,52,0.7,20.2,0.0075,,
0.4125,53,1.7,20.2,0.0085,,
0.421,54,2.9,20.2,0.0075,,
0.4295,55,3.6,20.2,0.0075,,
0.438,56,4.7,20.2,0.0075,,
0.4455,57,5.4,20.2,0.0075,,
0.454,58,6.2,20.2,0.0085,,
0.4625,59,6.9,20.2,0.0085,,
0.4705,60,7.8,20.2,0.0075,,
0.479,61,8.8,20.2,0.0075,,
0.4875,62,9.9,20.2,0.0075,,
0.496,63,10.9,20.2,0.0085,,
0.5035,64,11.9,20.2,0.0075,,
0.512,65,12.7,20.2,0.0075,,
0.5205,66,13.6,20.2,0.0075,,
0.529,67,14.5,20.2,0.0075,,
0.5375,68,15.4,20.2,0.0075,,
0.545,69,16.1,20.2,0.0075,,
0.5535,70,17,20.2,0.0085,,
0.562,71,17.8,20.2,0.0075,,
0.5705,72,18.7,20.2,0.0075,,
0.5785,73,19.7,20.2,0.0075,,
0.587,74,20.5,20.2,0.0075,,
0.5945,75,21.2,20.2,0.0075,,
0.603,76,22.1,20.2,0.0085,,
0.6115,77,23,20.2,0.0075,,
0.62,78,23.9,20.2,0.0075,,
0.6285,79,24.7,20.2,0.0075,,
0.637,80,25.5,20.2,0.0085,,
0.6445,81,26.3,20.2,0.0075,,
0.653,82,27.2,20.2,0.0085,,
0.6615,83,28.1,20.2,0.0075,,
0.67,84,28.9,20.2,0.0075,,
0.678,85,29.8,20.2,0.0075,,
0.686,86,30.6,20.2,0.008,,
0.6945,87,31.4,20.2,0.0085,,
0.7025,88,32.3,20.2,0.0075,,
0.711,89,33.2,20.2,0.0075,,
0.7195,90,34,20.2,0.0075,,
0.728,91,34.8,20.2,0.0085,,
0.7355,92,35.7,20.2,0.0075,,
0.744,93,36.6,20.2,0.0085,,
0.7525,94,37.5,20.2,0.0075,,
0.761,95,38.4,20.2,0.0075,,
0.7695,96,39.2,20.2,0.0075,,
0.777,97,40,20.2,0.0075,,
0.7855,98,40.9,20.2,0.0085,,
0.794,99,41.8,20.2,0.0085,,
0.802,100,42.7,20.2,0.0075,,
0.8105,101,43.5,20.2,0.0075,,
0.819,102,44.4,20.2,0.0075,,
0.8265,103,45.2,20.2,0.0075,,
0.835,104,46,20.2,0.0085,,
0.8435,105,46.9,20.2,0.0075,,
0.852,106,47.7,20.2,0.0075,,
0.8605,107,48.5,20.2,0.0075,,
0.869,108,49.4,20.2,0.0075,,
0.8765,109,50.2,20.2,0.0075,,
0.885,110,51.2,20.2,0.0085,,
0.8935,111,52,20.2,0.0075,,
0.9015,112,52.9,20.2,0.0075,,
0.91,113,53.8,20.2,0.0075,,
0.9185,114,54.7,20.2,0.0075,,
0.926,115,55.5,20.2,0.0075,,
0.9345,116,56.4,20.2,0.0085,,
0.943,117,57.3,20.2,0.0075,,
0.9515,118,58.2,20.2,0.0075,,
0.96,119,59.1,20.2,0.0075,,
0.9685,120,59.9,20.2,0.0085,,
0.976,121,60.7,20.2,0.0075,,
0.9845,122,61.6,20.2,0.0085,,
0.993,123,62.5,20.2,0.0075,,
1.001,124,63.4,20.2,0.0075,,
1.0095,125,64.3,20.2,0.0075,,
1.017,126,65.2,20.2,0.0075,,
1.0255,127,66.1,20.2,0.0085,,
1.034,128,67,20.2,0.0075,,
1.0425,129,68.1,20.2,0.0075,,
1.051,130,69.1,20.2,0.0075,,
1.0595,131,70,20.2,0.0075,,
1.067,132,71,20.2,0.0075,,
1.0755,133,72,20.2,0.0085,,
1.084,134,73.1,20.2,0.0075,,
1.0925,135,74.1,20.2,0.0075,,
1.1005,136,75.1,20.2,0.0075,,
1.109,137,76,20.2,0.0085,,
1.117,138,77.2,20.2,0.008,,
1.125,139,78.2,20.2,0.008,,
1.1335,140,79.4,20.2,0.0075,,
1.142,141,80.6,20.2,0.0075,,
1.1505,142,82,20.2,0.0075,,
1.158,143,83.2,20.2,0.0075,,
1.1665,144,84.6,20.2,0.0085,,
1.175,145,85.9,20.2,0.0075,,
1.1835,146,87.3,20.2,0.0075,,
1.192,147,88.6,20.2,0.0075,,
1.2005,148,90.1,20.2,0.0075,,
1.208,149,91.5,20.2,0.0075,,
1.2165,150,93.1,20.2,0.0085,,
1.2245,151,94.6,20.2,0.0075,,
1.233,152,96.5,20.2,0.0075,,
1.2415,153,98.1,20.2,0.0075,,
1.25,154,99.8,20.2,0.0075,,
1.2575,155,101.4,20.2,0.0075,,
1.266,156,103.4,20.2,0.0085,,
1.2745,157,105.7,20.2,0.0075,,
1.283,158,108.1,20.2,0.0075,,
1.2915,159,110.9,20.2,0.0075,,
1.3,160,113.7,20.2,0.0085,,
1.3075,161,116.7,20.2,0.0075,,
1.316,162,120.3,20.2,0.0085,,
1.3245,163,123.8,20.2,0.0075,,
1.3325,164,127.8,20.2,0.0075,,
1.341,165,131.5,20.2,0.0075,,
1.3485,166,135.2,20.2,0.0075,,
1.357,167,139.3,20.2,0.0085,,
1.3655,168,143.2,20.2,0.0075,,
1.374,169,147.5,20.2,0.0075,,
1.3825,170,151.4,20.2,0.0075,,
1.391,171,154.9,20.2,0.0075,,
1.3985,172,158.7,20.2,0.0075,,
1.407,173,162.2,20.2,0.0085,,
1.4155,174,165,20.2,0.0075,,
1.424,175,167.7,20.2,0.0075,,
1.4325,176,170.4,20.2,0.0075,,
1.44,177,172.3,20.2,0.0075,,
1.4485,178,174.5,20.2,0.0085,,
1.4565,179,176.4,20.2,0.008,,
1.465,180,178.3,20.2,0.0075,,
1.4735,181,179.9,20.2,0.0075,,
1.482,182,181.9,20.2,0.0075,,
1.4895,183,183.4,20.2,0.0075,,
1.498,184,184.6,20.2,0.0085,,
1.5025,185,185.1,20.2,0.0065,,
1.5025,425,188.1,20.3,0,,
1.503,426,188.1,20.3,0.0005,,
1.5045,427,188.1,20.3,0.002,,
1.507,428,188.1,20.3,0.003,,
1.5115,429,188.2,20.3,0.0055,,
1.5175,430,188.8,20.3,0.0075,,
1.526,431,189.4,20.3,0.012,,
1.5335,432,190.5,20.3,0.0105,,
1.542,433,191.4,20.3,0.012,,
1.5505,434,192.6,20.3,0.0105,,
1.559,435,193.6,20.3,0.0105,,
1.5675,436,194.5,20.3,0.0105,,
1.576,437,195.4,20.3,0.012,,
1.5835,438,196.3,20.3,0.0105,,
1.592,439,197.2,20.3,0.012,,
1.6,440,198.2,20.3,0.01,,
1.6085,441,198.9,20.3,0.0105,,
1.617,442,199.6,20.3,0.0105,,
1.6255,443,200.5,20.3,0.0105,,
1.633,444,201.2,20.3,0.0105,,
1.6415,445,202.1,20.3,0.012,,
1.65,446,202.7,20.3,0.0105,,
1.6585,447,203.4,20.3,0.0105,,
1.667,448,204,20.3,0.0105,,
1.6745,449,204.5,20.3,0.0105,,
1.683,450,205.2,20.3,0.012,,
1.691,451,205.8,20.3,0.0115,,
1.6995,452,206.5,20.3,0.0105,,
1.708,453,207.2,20.3,0.0105,,
1.7165,454,207.7,20.3,0.0105,,
1.724,455,208.2,20.3,0.0105,,
1.7325,456,208.8,20.3,0.012,,
1.741,457,209.4,20.3,0.012,,
1.7495,458,210,20.3,0.0105,,
1.758,459,210.4,20.3,0.0105,,
1.7665,460,210.9,20.3,0.0105,,
1.774,461,211.4,20.3,0.0105,,
1.7825,462,212,20.3,0.012,,
1.7905,463,212.4,20.3,0.01,,
1.799,464,212.8,20.3,0.0105,,
1.8075,465,213.4,20.3,0.0105,,
1.816,466,213.8,20.3,0.0105,,
1.8235,467,214.2,20.3,0.0105,,
1.832,468,214.7,20.3,0.012,,
1.8405,469,215.1,20.3,0.012,,
1.849,470,215.6,20.3,0.0105,,
