Table of Measured Values,,,,,,
Task,T659,,,,,
0.3625,47,-12.3,20.9,0.0075,,
0.371,48,-11.4,20.9,0.0075,,
0.3795,49,-10.6,20.9,0.0075,,
0.388,50,-9.7,20.9,0.0075,,
0.3965,51,-8.9,20.9,0.0075,,
0.4045,52,-8.2,20.9,0.0065,,
0.4125,53,-7.4,20.9,0.0075,,
0.4205,54,-6.6,20.9,0.0075,,
0.429,55,-5.8,20.9,0.0075,,
0.4375,56,-5,20.9,0.0075,,
0.446,57,-4,20.9,0.0075,,
0.4545,58,-3.1,21,0.007,,
0.462,59,-2.3,20.9,0.007,,
0.4705,60,-1.5,20.9,0.0075,,
0.479,61,-0.5,20.9,0.0075,,
0.4875,62,0.1,20.9,0.0075,,
0.4955,63,0.3,21,0.0075,,
0.504,64,1.1,20.9,0.007,,
0.5115,65,1.8,21,0.007,,
0.52,66,2.8,21,0.0075,,
0.5285,67,3.5,20.9,0.0075,,
0.537,68,4.2,21,0.0075,,
0.5455,69,4.9,21,0.0075,,
0.554,70,5.5,21,0.0075,,
0.5615,71,6,21,0.007,,
0.57,72,6.6,21,0.0075,,
0.578,73,7.2,21,0.0075,,
0.5865,74,8,21,0.0075,,
0.595,75,8.7,21,0.0075,,
0.6035,76,9.5,21,0.0075,,
0.611,77,10.3,21,0.007,,
0.6195,78,11.1,21,0.0075,,
0.628,79,11.9,21,0.0075,,
0.6365,80,12.7,21,0.0075,,
0.645,81,13.3,21,0.0075,,
0.653,82,14,21,0.0075,,
0.661,83,14.7,21,0.0075,,
0.6695,84,15.5,21,0.0075,,
0.6775,85,16.2,21,0.0075,,
0.686,86,17,21,0.0075,,
0.6945,87,17.7,21,0.0075,,
0.703,88,18.3,21,0.0075,,
0.7115,89,19,21,0.0075,,
0.719,90,19.7,21,0.007,,
0.7275,91,20.5,21,0.0075,,
0.736,92,21.2,21,0.0075,,
0.744,93,21.9,21,0.0075,,
0.7525,94,22.6,21,0.0075,,
0.761,95,23.3,21,0.0075,,
0.7685,96,24,21,0.007,,
0.777,97,24.7,21,0.0075,,
0.7855,98,25.4,21,0.0075,,
0.794,99,26.2,21,0.0075,,
0.8025,100,27,21,0.0075,,
0.81,101,27.7,21,0.007,,
0.8185,102,28.5,21,0.0075,,
0.827,103,29.2,21,0.0075,,
0.8355,104,29.9,21,0.0075,,
0.8435,105,30.7,21,0.0075,,
0.852,106,31.5,21,0.0075,,
0.8595,107,32.1,21,0.007,,
0.868,108,32.9,21,0.0075,,
0.8765,109,33.6,21,0.0075,,
0.885,110,34.4,21,0.0075,,
0.8935,111,35.2,21,0.0075,,
0.902,112,35.9,21,0.0075,,
0.9095,113,36.6,21,0.007,,
0.918,114,37.5,21,0.0075,,
0.9265,115,38.2,21,0.0075,,
0.9345,116,39,21,0.0075,,
0.943,117,39.8,21,0.0075,,
0.9515,118,40.7,21,0.0075,,
0.959,119,41.3,21,0.007,,
0.9675,120,42.2,21,0.0075,,
0.976,121,43,21,0.0075,,
0.9845,122,43.8,21,0.0075,,
0.993,123,44.7,21,0.0075,,
1.001,124,45.6,21,0.0075,,
1.0095,125,46.3,21,0.0075,,
1.017,126,47.2,21,0.007,,
1.0255,127,48,21,0.0075,,
1.034,128,48.9,21,0.0075,,
1.0425,129,49.9,21,0.0075,,
1.051,130,50.8,21,0.0075,,
1.0595,131,51.6,21,0.0075,,
1.067,132,52.5,21,0.007,,
1.0755,133,53.4,21,0.0075,,
1.084,134,54.3,21,0.0075,,
1.092,135,55.3,21,0.0075,,
1.1005,136,56.2,21,0.0075,,
1.109,137,57.2,21,0.007,,
1.1165,138,58.1,21,0.007,,
1.125,139,59.1,21,0.0075,,
1.1335,140,60.1,21,0.0075,,
1.142,141,61.2,21,0.0075,,
1.1505,142,62.3,21,0.0075,,
1.1585,143,63.3,21,0.0075,,
1.1665,144,64.3,21,0.0075,,
1.175,145,65.3,21,0.0075,,
1.183,146,66.3,21,0.0075,,
1.1915,147,67.4,21,0.0075,,
1.2,148,68.6,21,0.0075,,
1.2085,149,69.9,21,0.0075,,
1.216,150,71,21,0.007,,
1.2245,151,72.3,21,0.0075,,
1.233,152,73.5,21,0.0075,,
1.2415,153,74.8,21,0.0075,,
1.2495,154,76.1,21,0.0075,,
1.258,155,77.4,21,0.0075,,
1.2665,156,78.7,21,0.0075,,
1.274,157,80.3,21,0.007,,
1.2825,158,81.8,21,0.0075,,
1.291,159,83.4,21,0.0075,,
1.2995,160,85.2,21,0.0075,,
1.308,161,86.9,21,0.0075,,
1.3155,162,88.6,21,0.007,,
1.324,163,90.6,21,0.0075,,
1.3325,164,92.4,21,0.0075,,
1.3405,165,94.4,21,0.0075,,
1.349,166,96.4,21,0.0075,,
1.3575,167,98.5,21,0.0075,,
1.366,168,100.9,21,0.0075,,
1.3735,169,103.7,21,0.007,,
1.382,170,106.9,21,0.0075,,
1.3905,171,110,21,0.0075,,
1.399,172,113.3,21,0.0075,,
1.4075,173,116.7,21,0.0075,,
1.4155,174,120,21,0.0075,,
1.423,175,123.7,21,0.007,,
1.4315,176,128.2,21,0.0075,,
1.44,177,132.4,21,0.0075,,
1.4485,178,137.2,21,0.0075,,
1.457,179,142.1,21,0.0075,,
1.4645,180,146.3,21,0.007,,
1.473,181,150.7,21,0.0075,,
1.4815,182,155.5,21,0.0075,,
1.49,183,159.8,21,0.0075,,
1.4985,184,163.9,21,0.0075,,
1.5065,185,167.2,21,0.0075,,
1.5145,186,170.1,21,0.0075,,
1.5225,187,172.5,21,0.0075,,
1.531,188,174.5,21,0.0075,,
1.5395,189,176.6,21,0.0075,,
1.548,190,178.7,21,0.0075,,
1.5565,191,180.7,21,0.0075,,
1.565,192,182.2,21,0.0075,,
1.5725,193,183.6,21,0.007,,
1.583,194,185,21,0.0075,,
1.583,434,189.2,21,0,,
1.5835,436,189.2,21,0.0005,,
1.585,436,189.2,21,0.003,,
1.5875,438,189.2,21,0.0015,,
1.5915,439,189.2,21,0.0065,,
1.5975,440,189.5,21,0.01,,
1.606,441,190,21,0.014,,
1.6135,442,190.8,21,0.015,,
1.622,442,191.8,21,0.017,,
1.6305,444,193,21,0.0055,,
1.639,445,193.7,21,0.014,,
1.647,446,194.7,21,0.0135,,
1.6555,447,195.6,21,0.014,,
1.663,448,196.6,21,0.015,,
1.6715,448,197.6,21,0.017,,
1.68,450,198.4,21,0.0055,,
1.6885,451,199.2,21,0.014,,
1.697,452,200,21,0.014,,
1.7055,453,200.7,21,0.014,,
1.713,454,201.6,21,0.015,,
1.7215,454,202.2,21,0.017,,
1.73,456,202.9,21,0.0055,,
1.738,457,203.8,21,0.0135,,
1.7465,458,204.4,21,0.014,,
1.755,459,205,21,0.014,,
1.7625,460,205.7,21,0.015,,
1.771,460,206.3,21,0.017,,
1.7795,462,207,21,0.0055,,
1.788,463,207.5,21,0.014,,
1.7965,464,208.1,21,0.014,,
1.8045,465,208.8,21,0.0135,,
1.813,466,209.3,21,0.017,,
1.8205,466,209.8,21,0.015,,
1.829,468,210.4,21,0.0055,,
1.8375,469,211,21,0.014,,
1.846,470,211.5,21,0.014,,
1.8545,471,211.8,21,0.014,,
1.863,472,212.2,21,0.017,,
1.8705,472,212.7,21,0.015,,
1.879,474,213.3,21,0.0055,,
1.8875,475,213.9,21,0.014,,
1.8955,476,214.3,21,0.0135,,
1.904,477,214.8,21,0.014,,
1.912,478,215.1,21,0.016,,
1.92,478,215.7,21,0.016,,
1.9285,480,216,21,0.0055,,
1.937,481,216.4,21,0.014,,
1.9455,482,216.9,21,0.014,,
1.954,483,217.3,21,0.014,,
1.9615,484,217.6,21,0.015,,
1.97,484,218,21,0.017,,
1.9785,486,218.4,21,0.0055,,
1.987,487,218.8,21,0.014,,
1.995,488,219.3,21,0.0135,,
2.0035,489,219.6,21,0.014,,
2.012,490,219.9,21,0.017,,
2.0195,490,220.2,21,0.015,,
2.028,492,220.6,21,0.0055,,
2.0365,493,221,21,0.014,,
2.045,494,221.3,21,0.014,,
2.0535,495,221.7,21.1,0.014,,
2.062,496,222,21.1,0.017,,
2.0695,496,222.4,21,0.015,,
2.0775,498,222.7,21,0.0055,,
2.086,499,223,21.1,0.014,,
2.0945,500,223.3,21.1,0.014,,
2.103,501,223.7,21.1,0.014,,
2.1115,502,224,21,0.014,,
2.119,502,224.3,21.1,0.015,,
2.1275,504,224.6,21.1,0.0055,,
2.136,505,224.9,21.1,0.014,,
2.1445,506,225.2,21.1,0.014,,
2.1525,507,225.4,21.1,0.0135,,
2.161,508,225.7,21.1,0.014,,
2.1685,508,225.9,21.1,0.015,,
2.177,510,226.2,21.1,0.0055,,
2.1855,511,226.6,21.1,0.014,,
2.194,512,226.8,21.1,0.014,,
2.2025,513,227.2,21.1,0.014,,
2.211,514,227.4,21.1,0.017,,
2.2185,514,227.7,21.1,0.015,,
2.227,516,228,21.1,0.0055,,
2.2355,517,228.3,21.1,0.014,,
2.244,518,228.5,21.1,0.014,,
2.252,519,228.7,21.1,0.0135,,
2.2605,520,229,21.1,0.017,,
2.268,520,229.3,21.1,0.015,,
2.2765,522,229.5,21.1,0.0055,,
2.285,523,229.7,21.1,0.014,,
2.2935,524,230,21.1,0.014,,
2.302,525,230.2,21.1,0.014,,
2.3105,526,230.4,21.1,0.017,,
2.318,527,230.6,21.1,0.0125,,
2.3265,528,230.9,21.1,0.017,,
2.335,529,231.1,21.1,0.014,,
2.343,530,231.4,21.1,0.0135,,
2.3515,531,231.6,21.1,0.014,,
2.36,532,231.8,21.1,0.014,,
2.3675,532,232.1,21.1,0.015,,
2.376,534,232.2,21.1,0.0055,,
2.3845,534,232.5,21.1,0.017,,
2.393,536,232.7,21.1,0.0055,,
2.4015,537,232.9,21.1,0.014,,
2.4095,538,233.2,21.1,0.0135,,
2.4175,538,233.3,21.1,0.016,,
2.4255,540,233.6,21.1,0.0055,,
2.434,540,233.7,21.1,0.017,,
2.4425,542,234,21.1,0.0055,,
2.451,543,234.2,21.1,0.014,,
2.4565,544,234.3,21.1,0.009,,
2.4585,544,234.5,21.1,0.004,,
2.4585,546,234.6,21.1,0,,
2.4605,546,234.7,21.1,0.004,,
2.4615,548,234.8,21.1,0.0005,,
2.463,549,234.8,21.1,0.0025,,
2.466,550,234.8,21.1,0.005,,
2.47,550,234.9,21.1,0.008,,
2.4755,552,235,21.1,0.0035,,
2.4795,552,235,21.1,0.04,,
Scope 1/1, Sample 14/20 (RB1-11-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-55.9,21,NaN,,
0.001,1,-55.9,21,0.001,,
0.0025,2,-55.9,21,0.0015,,
0.005,3,-55.9,21,0.0025,,
0.009,4,-55.9,21,0.0035,,
0.015,5,-55.8,21,0.0055,,
0.0235,6,-55.8,21,0.0075,,
0.032,7,-55.6,21,0.0075,,
0.0405,8,-55.1,21,0.0075,,
0.049,9,-54.5,21,0.0075,,
0.057,10,-53.9,21,0.0075,,
0.065,11,-53.1,21,0.0075,,
0.073,12,-52.2,21,0.0075,,
0.0815,13,-51.3,21,0.0075,,
0.09,14,-50.2,21,0.0075,,
0.0985,15,-49.2,21,0.0075,,
0.107,16,-48.1,21,0.0075,,
0.1145,17,-46.8,21,0.007,,
0.123,18,-45.5,21,0.0075,,
0.1315,19,-44,21,0.0075,,
0.14,20,-42.6,21,0.0075,,
0.148,21,-41.1,21,0.0075,,
0.156,22,-39.6,21,0.0075,,
0.164,23,-38.1,21,0.0075,,
0.1725,24,-36.5,21,0.0075,,
0.181,25,-35.1,21,0.0075,,
0.1895,26,-33.5,21,0.0075,,
0.198,27,-32.2,21,0.0075,,
0.2065,28,-30.9,21,0.0075,,
0.214,29,-29.4,21,0.007,,
0.2225,30,-28.1,21,0.0075,,
0.231,31,-26.8,21,0.0075,,
0.2395,32,-25.5,21,0.0075,,
0.2475,33,-24.2,21,0.0075,,
0.2555,34,-23.1,21,0.0075,,
0.2635,35,-22,21,0.0075,,
0.272,36,-20.8,21,0.0075,,
0.2805,37,-19.7,21,0.0075,,
0.289,38,-18.6,21,0.0075,,
0.2975,39,-17.6,21,0.0075,,
0.305,40,-16.8,21,0.007,,
0.3135,41,-15.9,21,0.0075,,
0.322,42,-15,21,0.0075,,
0.3305,43,-14,21,0.0075,,
0.3385,44,-13.1,21,0.0075,,
0.347,45,-12.2,21,0.0075,,
0.3545,46,-11.5,21,0.007,,
0.363,47,-10.7,21,0.0075,,
0.3715,48,-9.9,21,0.0075,,
0.38,49,-9.1,21,0.0075,,
0.3885,50,-8.3,21,0.0075,,
0.397,51,-7.5,21,0.0075,,
0.4045,52,-6.8,21,0.007,,
0.413,53,-6.1,21,0.0075,,
0.4215,54,-5.3,21,0.0075,,
0.4295,55,-4.4,21,0.0075,,
0.438,56,-3.5,21,0.0075,,
0.4465,57,-2.7,21,0.0075,,
0.454,58,-1.9,21,0.007,,
0.4625,59,-1,21,0.0075,,
0.471,60,-0.1,21,0.0075,,
0.4795,61,0.3,21,0.0075,,
0.488,62,0.6,21,0.0075,,
0.496,63,1.4,21,0.0075,,
0.5045,64,2.2,21,0.007,,
0.512,65,3.3,21,0.007,,
0.5205,66,3.7,21,0.0075,,
0.529,67,4.5,21,0.0075,,
0.5375,68,5.1,21,0.0075,,
0.546,69,5.7,21,0.0075,,
0.5545,70,6.3,21,0.0075,,
0.562,71,6.9,21,0.007,,
0.5705,72,7.5,21,0.0075,,
0.5785,73,8.2,21,0.0075,,
0.587,74,9,21,0.0075,,
0.5955,75,9.8,21,0.0075,,
0.604,76,10.6,21,0.0075,,
0.6115,77,11.4,21,0.007,,
0.62,78,12.1,21,0.0075,,
0.6285,79,12.9,21,0.0075,,
0.637,80,13.6,21,0.0075,,
0.6455,81,14.4,21,0.0075,,
0.6535,82,15.1,21,0.0075,,
0.6615,83,15.8,21,0.0075,,
0.67,84,16.5,21,0.0075,,
0.678,85,17.2,21,0.0075,,
0.6865,86,17.9,21,0.0075,,
0.695,87,18.7,21,0.0075,,
0.7035,88,19.4,21,0.0075,,
0.711,89,20,21,0.007,,
0.7195,90,20.7,21,0.0075,,
0.728,91,21.5,21,0.0075,,
0.7365,92,22.2,21,0.0075,,
0.745,93,22.9,21,0.0075,,
0.753,94,23.6,21,0.0075,,
0.761,95,24.3,21,0.0075,,
0.769,96,25,21,0.0075,,
0.7775,97,25.8,21,0.0075,,
0.786,98,26.5,21,0.0075,,
0.7945,99,27.3,21,0.0075,,
0.803,100,28,21,0.0075,,
0.8105,101,28.6,21,0.007,,
0.819,102,29.4,21,0.0075,,
0.8275,103,30.2,21,0.0075,,
0.8355,104,30.9,21,0.0075,,
0.844,105,31.7,21,0.0075,,
0.8525,106,32.4,21,0.0075,,
0.86,107,33.1,21,0.007,,
0.8685,108,33.8,21,0.0075,,
0.877,109,34.6,21,0.0075,,
0.8855,110,35.3,21,0.0075,,
0.894,111,36.1,21,0.0075,,
0.9025,112,36.9,21,0.0075,,
0.9105,113,37.6,21,0.0075,,
0.9185,114,38.4,21,0.0075,,
0.9265,115,39.2,21,0.0075,,
0.935,116,40,21,0.0075,,
0.9435,117,40.8,21,0.0075,,
0.952,118,41.6,21,0.0075,,
0.9605,119,42.4,21,0.0075,,
0.968,120,43.2,21,0.007,,
0.9765,121,44.1,21,0.0075,,
0.985,122,44.9,21,0.0075,,
0.9935,123,45.8,21,0.0075,,
1.0015,124,46.6,21,0.0075,,
1.01,125,47.5,21,0.007,,
1.0175,126,48.2,21,0.007,,
1.026,127,49.1,21,0.0075,,
1.0345,128,49.9,21,0.0075,,
1.043,129,50.8,21,0.0075,,
1.0515,130,51.7,21,0.0075,,
1.06,131,52.6,21,0.0075,,
1.0675,132,53.4,21,0.007,,
1.076,133,54.4,21,0.0075,,
1.084,134,55.3,21,0.0075,,
1.0925,135,56.2,21,0.0075,,
1.101,136,57.2,21,0.0075,,
1.1095,137,58,21,0.0075,,
1.117,138,58.9,21,0.007,,
1.1255,139,60,21,0.0075,,
1.134,140,60.9,21,0.0075,,
1.1425,141,61.9,21,0.0075,,
1.1505,142,62.9,21,0.0075,,
1.159,143,63.9,21,0.0075,,
1.1675,144,64.9,21,0.0075,,
1.175,145,65.9,21,0.007,,
1.1835,146,67,21,0.0075,,
1.192,147,68.1,21,0.0075,,
1.2005,148,69.3,21,0.0075,,
1.209,149,70.4,21,0.0075,,
1.2165,150,71.6,21,0.007,,
1.225,151,72.9,21,0.0075,,
1.2335,152,74.1,21,0.0075,,
1.2415,153,75.4,21,0.0075,,
1.25,154,76.8,21,0.0075,,
1.2585,155,78.1,21,0.0075,,
1.267,156,79.4,21,0.0075,,
1.2745,157,80.9,21,0.007,,
1.283,158,82.3,21,0.0075,,
1.2915,159,83.9,21,0.0075,,
1.3,160,85.5,21,0.0075,,
1.3085,161,87.3,21,0.0075,,
1.3165,162,88.7,21,0.0075,,
1.3245,163,90.5,21,0.0075,,
1.3325,164,92.5,21,0.0075,,
1.341,165,94.5,21,0.0075,,
1.3495,166,96.6,21,0.0075,,
1.358,167,98.8,21,0.0075,,
1.3665,168,101.1,21,0.0075,,
1.374,169,103.3,21,0.007,,
1.3825,170,106,21,0.0075,,
1.391,171,108.9,21,0.0075,,
1.399,172,112.3,21,0.0075,,
1.4075,173,115.8,21,0.0075,,
1.416,174,120,21,0.0075,,
1.4235,175,123.7,21,0.007,,
1.432,176,128.2,21,0.0075,,
1.4405,177,132.3,21,0.0075,,
1.449,178,136.6,21,0.0075,,
1.4575,179,141.3,21,0.0075,,
1.4655,180,145.7,21,0.0075,,
1.4735,181,149.9,21,0.0075,,
1.482,182,154.6,21,0.0075,,
1.49,183,158.7,21,0.0075,,
1.4985,184,162.6,21,0.0075,,
1.507,185,165.9,21,0.0075,,
1.5155,186,168.1,21,0.0075,,
1.524,187,170.7,21,0.0075,,
1.5315,188,173.3,21,0.007,,
1.54,189,175.7,21,0.0075,,
1.548,190,177.7,21,0.0075,,
1.5565,191,179.5,21,0.0075,,
1.565,192,181.2,21,0.0075,,
1.5735,193,182.9,21,0.0075,,
1.582,194,184.4,21,0.0075,,
1.587,195,185.1,21,0.006,,
1.587,435,189.3,21.1,0,,
1.5875,436,189.3,21.1,0.0005,,
1.589,437,189.3,21.1,0.0015,,
1.5915,438,189.3,21.1,0.0025,,
1.596,439,189.3,21.1,0.0045,,
1.602,440,189.5,21.1,0.006,,
1.6105,441,189.8,21.1,0.0095,,
1.618,442,190.9,21.1,0.0085,,
1.6265,443,191.9,21.1,0.0095,,
1.635,444,192.9,21.1,0.0085,,
1.6435,445,193.9,21.1,0.0085,,
1.652,446,195,21.1,0.0085,,
1.6595,447,195.9,21.1,0.0085,,
1.668,448,196.7,21.1,0.0095,,
1.6765,449,197.6,21.1,0.0095,,
1.6845,450,198.5,21.1,0.008,,
1.693,451,199.4,21.1,0.0085,,
1.7015,452,200.1,21.1,0.0085,,
1.71,453,200.8,21.1,0.0095,,
1.7175,454,201.7,21.1,0.0085,,
1.726,455,202.3,21.1,0.0095,,
1.7345,456,203.2,21.1,0.0085,,
1.743,457,203.9,21.1,0.0085,,
1.7515,458,204.5,21.1,0.0085,,
1.7595,459,205.2,21.1,0.009,,
1.767,460,205.8,21.1,0.0085,,
1.7755,461,206.4,21.1,0.0095,,
1.784,462,206.9,21.1,0.0085,,
1.7925,463,207.6,21.1,0.0085,,
1.801,464,208.2,21.1,0.0085,,
1.8095,465,208.8,21.1,0.0095,,
1.817,466,209.3,21.1,0.0085,,
1.8255,467,209.8,21.1,0.0095,,
1.834,468,210.3,21.1,0.0085,,
1.842,469,211,21.1,0.008,,
1.8505,470,211.5,21.1,0.0085,,
1.859,471,212.1,21.1,0.0085,,
1.8665,472,212.4,21.1,0.0085,,
1.875,473,212.9,21.1,0.0095,,
1.8835,474,213.4,21.1,0.0095,,
1.892,475,213.9,21.1,0.0085,,
1.9005,476,214.4,21.1,0.0085,,
1.9085,477,214.8,21.1,0.008,,
1.9165,478,215.1,21.1,0.009,,
1.9245,479,215.6,21.1,0.009,,
1.933,480,216,21.1,0.0095,,
1.9415,481,216.4,21.1,0.0085,,
1.95,482,216.9,21.1,0.0085,,
1.9585,483,217.4,21.1,0.0085,,
1.966,484,217.6,21.1,0.0085,,
1.9745,485,218.2,21.1,0.0095,,
1.983,486,218.5,21.1,0.0095,,
1.9915,487,218.8,21.1,0.0085,,
2,488,219.2,21.1,0.0085,,
2.008,489,219.6,21.1,0.008,,
2.016,490,219.9,21.1,0.009,,
2.024,491,220.3,21.1,0.009,,
2.0325,492,220.6,21.1,0.0095,,
2.041,493,221,21.1,0.0085,,
2.0495,494,221.4,21.1,0.0085,,
2.058,495,221.7,21.1,0.0085,,
2.0655,496,221.9,21.1,0.0085,,
2.074,497,222.3,21.1,0.0095,,
2.0825,498,222.7,21.1,0.0095,,
2.0905,499,223,21.1,0.008,,
2.099,500,223.3,21.1,0.0085,,
2.1075,501,223.6,21.1,0.0085,,
2.116,502,223.9,21.1,0.0095,,
2.1235,503,224.3,21.1,0.0085,,
2.132,504,224.5,21.1,0.0095,,
2.1405,505,224.8,21.1,0.0085,,
2.149,506,225.2,21.1,0.0085,,
2.1575,507,225.5,21.1,0.0085,,
2.165,508,225.7,21.1,0.0085,,
2.1735,509,226,21.1,0.0095,,
2.1815,510,226.4,21.1,0.009,,
2.19,511,226.6,21.1,0.0085,,
2.1985,512,226.8,21.1,0.0085,,
2.207,513,227.1,21.1,0.0085,,
2.2155,514,227.4,21.1,0.0085,,
2.223,515,227.8,21.1,0.0085,,
2.2315,516,228,21.1,0.0095,,
2.24,517,228.3,21.1,0.0085,,
2.2485,518,228.5,21.1,0.0085,,
2.2565,519,228.8,21.1,0.008,,
2.265,520,229,21.1,0.0095,,
2.2725,521,229.3,21.1,0.0085,,
2.281,522,229.5,21.1,0.0095,,
2.2895,523,229.8,21.1,0.0095,,
2.298,524,230.1,21.1,0.0085,,
2.3065,525,230.2,21.1,0.0085,,
2.315,526,230.6,21.1,0.0085,,
2.3225,527,230.8,21.1,0.0085,,
2.331,528,231,21.1,0.0095,,
2.339,529,231.2,21.1,0.009,,
2.3475,530,231.4,21.1,0.0085,,
2.356,531,231.5,21.1,0.0085,,
2.3645,532,231.8,21.1,0.0085,,
2.372,533,232.1,21.1,0.0085,,
2.3805,534,232.3,21.1,0.0095,,
2.389,535,232.5,21.1,0.0095,,
2.3975,536,232.7,21.1,0.0085,,
2.406,537,233.1,21.1,0.0085,,
2.414,538,233.2,21.1,0.008,,
2.422,539,233.4,21.1,0.009,,
2.43,540,233.6,21.1,0.009,,
2.4385,541,233.9,21.1,0.0095,,
2.447,542,234.2,21.1,0.0085,,
2.4535,543,234.3,21.1,0.0065,,
2.46,544,234.5,21.1,0.0065,,
2.463,545,234.6,21.1,0.0035,,
2.464,546,234.8,21.1,0.001,,
2.465,547,234.8,21.1,0.001,,
2.466,548,234.8,21.1,0.001,,
2.468,549,234.9,21.1,0.002,,
2.47,550,234.9,21.1,0.002,,
2.473,551,234.9,21.1,0.0035,,
2.4795,552,235,21.1,0.005,,
Scope 1/1, Sample 15/20 (OF4-11-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-49,21.1,NaN,,
0.0005,1,-49,21.1,0.0005,,
0.0025,2,-48.9,21.1,0.002,,
0.005,3,-49,21.1,0.0025,,
0.009,4,-49,21.1,0.0035,,
0.015,5,-49,21.1,0.0055,,
0.0235,6,-48.9,21.1,0.0075,,
0.031,7,-48.7,21.1,0.0075,,
0.0395,8,-48.3,21.1,0.0085,,
0.048,9,-48,21.1,0.0075,,
0.0565,10,-47.3,21.1,0.0075,,
0.065,11,-46.6,21.1,0.0075,,
0.0735,12,-45.8,21.1,0.0075,,
0.081,13,-45,21.1,0.0075,,
0.0895,14,-43.8,21.1,0.0085,,
0.098,15,-42.7,21.1,0.0075,,
0.106,16,-41.4,21.1,0.0075,,
0.1145,17,-40.1,21.1,0.0075,,
0.123,18,-38.7,21.1,0.0075,,
0.1305,19,-37.5,21.1,0.0075,,
0.139,20,-36.1,21.1,0.0085,,
0.1475,21,-34.8,21.1,0.0085,,
0.156,22,-33.4,21.1,0.0075,,
0.1645,23,-32,21.1,0.0075,,
0.173,24,-30.6,21.1,0.0075,,
0.1805,25,-29.3,21.1,0.0075,,
0.1885,26,-27.9,21.1,0.008,,
0.197,27,-26.6,21.1,0.0085,,
0.2055,28,-25.2,21.1,0.0075,,
0.214,29,-24,21.1,0.0075,,
0.2225,30,-22.9,21.1,0.0075,,
0.231,31,-21.8,21.1,0.0085,,
0.2385,32,-20.7,21.1,0.0075,,
0.247,33,-19.6,21.1,0.0085,,
0.2555,34,-18.5,21.1,0.0075,,
0.2635,35,-17.5,21.1,0.0075,,
0.272,36,-16.6,21.1,0.0075,,
0.2805,37,-15.8,21.1,0.0085,,
0.288,38,-14.9,21.1,0.0075,,
0.2965,39,-14,21.1,0.0085,,
0.305,40,-13.1,21.1,0.0085,,
0.3135,41,-12.2,21.1,0.0075,,
0.322,42,-11.4,21.1,0.0075,,
0.33,43,-10.5,21.1,0.0075,,
0.338,44,-9.7,21.1,0.008,,
0.3465,45,-8.8,21.1,0.0085,,
0.3545,46,-8,21.1,0.008,,
0.363,47,-7.2,21.1,0.0075,,
0.3715,48,-6.5,21.1,0.0075,,
0.38,49,-5.8,21.1,0.0075,,
0.3875,50,-5,21.1,0.0075,,
0.396,51,-4.1,21.1,0.0085,,
0.4045,52,-3.2,21.1,0.0085,,
0.413,53,-2.3,21.1,0.0075,,
0.421,54,-1.4,21.1,0.0075,,
0.4295,55,-0.6,21.1,0.0075,,
0.437,56,0,21.1,0.0075,,
0.4455,57,0.1,21.1,0.0085,,
0.454,58,0.9,21.1,0.0085,,
0.4625,59,1.7,21.1,0.0075,,
0.471,60,2.7,21.1,0.0075,,
0.4795,61,3.6,21.1,0.0075,,
0.487,62,4,21.1,0.0075,,
0.4955,63,4.8,21.1,0.0085,,
0.504,64,5.3,21.1,0.0085,,
0.512,65,5.9,21.1,0.0075,,
0.5205,66,6.5,21.1,0.0075,,
0.529,67,7.1,21.1,0.0075,,
0.5365,68,7.7,21.1,0.0075,,
0.545,69,8.5,21.1,0.0085,,
0.5535,70,9.2,21.1,0.0075,,
0.562,71,10,21.1,0.0075,,
0.5705,72,10.7,21.1,0.0075,,
0.579,73,11.6,21.1,0.0075,,
0.5865,74,12.3,21.1,0.0075,,
0.595,75,13,21.1,0.0085,,
0.603,76,13.6,21.1,0.008,,
0.6115,77,14.3,21.1,0.0075,,
0.62,78,15,21.1,0.0075,,
0.6285,79,15.7,21.1,0.0075,,
0.636,80,16.3,21.1,0.0075,,
0.6445,81,17.1,21.1,0.0085,,
0.653,82,17.9,21.1,0.0085,,
0.6615,83,18.6,21.1,0.0075,,
0.67,84,19.3,21.1,0.0075,,
0.678,85,19.8,21.1,0.0075,,
0.686,86,20.5,21.1,0.008,,
0.694,87,21.2,21.1,0.008,,
0.7025,88,21.9,21.1,0.0085,,
0.711,89,22.6,21.1,0.0075,,
0.7195,90,23.3,21.1,0.0075,,
0.728,91,24,21.1,0.0075,,
0.7365,92,24.7,21.1,0.0085,,
0.744,93,25.5,21.1,0.0075,,
0.7525,94,26.2,21.1,0.0085,,
0.761,95,26.9,21.1,0.0075,,
0.769,96,27.5,21.1,0.0075,,
0.7775,97,28.2,21.1,0.0075,,
0.7855,98,29,21.1,0.008,,
0.7935,99,29.7,21.1,0.008,,
0.802,100,30.4,21.1,0.0085,,
0.8105,101,31.1,21.1,0.0075,,
0.819,102,31.9,21.1,0.0075,,
0.8275,103,32.6,21.1,0.0075,,
0.835,104,33.2,21.1,0.0075,,
0.8435,105,34,21.1,0.0085,,
0.852,106,34.8,21.1,0.0085,,
